Teff,logg,u,g,r,i,z
5500,9.5,-0.009344186184698344,0.033533244353662894,0.0018797316036511802,-0.006588588863344569,-0.006732559031476626
5750,6.5,-0.004322350861713176,0.025108021545527492,0.0015339977544925887,-0.005142050888061078,-0.00605076393778603
5750,6.75,-0.004221492566060192,0.025405528180613146,0.0015399877102311166,-0.0051279451466967885,-0.006161046076208265
5750,7.0,-0.004169929703934372,0.025679468975923214,0.0015439655307076805,-0.005112071495368298,-0.006267770591207977
5750,7.25,-0.004121288243354115,0.02591023689619476,0.001548702809557767,-0.005102184444638169,-0.00636231968067591
5750,7.5,-0.004193469261998928,0.02620736258831613,0.0015498095021300173,-0.005082539636241279,-0.006450304414691743
5750,7.75,-0.004407101669038127,0.026495943076504602,0.0015492348531509492,-0.0050578528865159456,-0.0065209366436036476
5750,8.0,-0.004730031268493917,0.02684053576106038,0.0015339505701064127,-0.00501627557297013,-0.006592219304202729
5750,8.25,-0.005100824002987281,0.027212188677083304,0.0015208632255010457,-0.004964797800923293,-0.006667481586134727
5750,8.5,-0.00551766797225639,0.027597202779908514,0.0015117177133703308,-0.0049314861714933045,-0.006724913246124231
5750,8.75,-0.005946859610695299,0.027997477074393373,0.0015003308251237968,-0.004906568816899437,-0.006774081038791735
5750,9.0,-0.006380468422143792,0.028413127890630108,0.0014875623627759182,-0.00488771265523269,-0.006822827489969541
5750,9.25,-0.006785020528354835,0.02884317114058632,0.0014769052367569202,-0.004876552661023936,-0.006877530916924002
5750,9.5,-0.00714269035429993,0.029282777617950728,0.001464550762570127,-0.004873946496481096,-0.006941641801240905
6000,6.5,-0.004163174365174882,0.022012825199091424,0.0011840251234431776,-0.003647358826249558,-0.006212954078137045
6000,6.75,-0.003877727065926706,0.022208720087050438,0.0011842481852966102,-0.003632916443812917,-0.006295779173910887
6000,7.0,-0.0036802799777788664,0.022475320874519866,0.001177860017826049,-0.003587947540871994,-0.00640933277077238
6000,7.25,-0.0035411707709585016,0.022715065815134494,0.00118258160265583,-0.0035669001609548445,-0.006499331088569704
6000,7.5,-0.0034227521861041055,0.022911294152464734,0.0011866468009742448,-0.003557045486203947,-0.0065967358512395435
6000,7.75,-0.003415080435708262,0.023170498646663873,0.0011875387355431144,-0.003538743462883076,-0.006677943331375502
6000,8.0,-0.003496648605121777,0.023456608631029496,0.001184844929120743,-0.003512840212032131,-0.006750312399752545
6000,8.25,-0.0036451518359186252,0.023740439255078627,0.0011775094143828824,-0.00347895268507159,-0.006812621961195475
6000,8.5,-0.0038790125814145426,0.02402859075457542,0.00116878577170354,-0.0034452881925233214,-0.006862715138133524
6000,8.75,-0.004175442214069847,0.024359469155697866,0.0011511567836421932,-0.0034021444992831107,-0.00691550904109306
6000,9.0,-0.004524055680370509,0.024721873792827864,0.0011315012939121516,-0.003354641446662754,-0.006977049819127501
6000,9.25,-0.004886209286659948,0.025103877368138683,0.001116898387067522,-0.0033345767269139515,-0.007026895989355353
6000,9.5,-0.005252759519279948,0.025506618450798157,0.0011027347008507604,-0.0033231494426502195,-0.007080649905837788
6250,6.5,-0.004418838216530219,0.01936376427270403,0.0008740607928885424,-0.002284105361809452,-0.006365636461381996
6250,6.75,-0.0039296894609179844,0.01958174096709797,0.0008633743217671963,-0.0022485961920040154,-0.006452546512285551
6250,7.0,-0.003553024865794896,0.019753090476413604,0.0008700972887609737,-0.002230632433189328,-0.006531314853241099
6250,7.25,-0.003282152596391086,0.019896815715959804,0.0008815941882787115,-0.002221663584080602,-0.006596617024221985
6250,7.5,-0.003085674190025145,0.020106480365896573,0.0008611700842422465,-0.002162176758957912,-0.006700498760601192
6250,7.75,-0.0029218935190868933,0.020276070048069528,0.0008649273361527321,-0.002151379777998841,-0.006784764338341631
6250,8.0,-0.0028600580691531263,0.02050260565296469,0.0008651651719802089,-0.0021333129995895206,-0.006859723094294168
6250,8.25,-0.0028665573608179784,0.020749206248424912,0.0008620826102614387,-0.0021075240436729814,-0.00692590793863701
6250,8.5,-0.002921196250234459,0.021002823239193447,0.0008539369475570879,-0.002074149487377497,-0.00698578730241195
6250,8.75,-0.003022778218330302,0.021265768754304304,0.0008426107661563265,-0.0020382322025724875,-0.007037131539597397
6250,9.0,-0.003184312624675556,0.02151658564375225,0.0008283088138512085,-0.0020036187885494883,-0.00707920850789634
6250,9.25,-0.0034453638876499326,0.021812396332400397,0.0008081549740026617,-0.0019727407473908443,-0.0071150606488146195
6250,9.5,-0.003735978275599905,0.02215239246805112,0.0007827734327321423,-0.0019350973334937294,-0.007169860266856176
6500,6.5,-0.005043517832362454,0.017084871507059063,0.0005941595563001556,-0.0009889878663855711,-0.006561535493617043
6500,6.75,-0.004307421775685327,0.017192823084450026,0.0006055429863280892,-0.0010077973469648782,-0.00659329531356434
6500,7.0,-0.003728678285014553,0.017350992155179767,0.0006063687015540609,-0.0010018954697912363,-0.006639093236273652
6500,7.25,-0.003280935559011766,0.017550992225032758,0.000586902754065477,-0.0009515350982027826,-0.006713183747294238
6500,7.5,-0.002952781494677481,0.01770061928247202,0.0005885780520102912,-0.0009350484015229199,-0.006780366099306434
6500,7.75,-0.0027065265469943256,0.017786178297257038,0.0005967482210422759,-0.0009265515108651812,-0.0068362660590182145
6500,8.0,-0.002516778714905854,0.01792574300421279,0.0005842438868839395,-0.0008874209253519894,-0.006918042954779935
6500,8.25,-0.00242161957667264,0.01812687126796675,0.000576656377774043,-0.0008521219142565428,-0.007002275917507461
6500,8.5,-0.0023799271426696578,0.018339800995008204,0.0005712260766372879,-0.0008275851105850052,-0.0070629082157509515
6500,8.75,-0.002374176208711276,0.018553297376051603,0.000562814114118737,-0.0007947344339456208,-0.0071194767992750485
6500,9.0,-0.0024025844797961327,0.018768117692758324,0.000549989088462155,-0.0007589554522624553,-0.0071680761080941124
6500,9.25,-0.0024781938626148303,0.018995237496802986,0.0005322749126079884,-0.000725479849613464,-0.007207721449539406
6500,9.5,-0.0026199203997876452,0.019222795522786384,0.0005115795464192274,-0.0006961657919433151,-0.0072412717146477235
6750,6.5,-0.006057252556814774,0.014990343343711743,0.0003365376220827443,0.0002135575843098536,-0.006728600287196684
6750,6.75,-0.005025357864091973,0.015185388757934959,0.0003403409075133368,0.00019246321740240546,-0.006762009317746731
6750,7.0,-0.004181761420831265,0.015331104624330294,0.00034922400199377535,0.00018768411476344227,-0.006797397279882489
6750,7.25,-0.003521865847780248,0.015427975443706998,0.00035592828444208635,0.00017465490218881996,-0.006821246277638693
6750,7.5,-0.003026048446201912,0.01553917780658054,0.0003646467394773367,0.00017465396012283918,-0.006849736877825308
6750,7.75,-0.0026704929991012705,0.015713132826846277,0.0003415899376619791,0.0002273470672449207,-0.006913969476151749
6750,8.0,-0.0023884417899253663,0.01580062640630331,0.00033385773713945355,0.0002558203222307043,-0.006973048601231824
6750,8.25,-0.0021756642422445793,0.015859802552199653,0.00033468617626652986,0.0002647977778593713,-0.007025441029647084
6750,8.5,-0.002049155222714205,0.016002218072607377,0.0003244478092199188,0.0002953499633306933,-0.007085617387673437
6750,8.75,-0.0019716353309888746,0.01618092245397662,0.00030888520039695777,0.00034521820854394036,-0.007161653373088939
6750,9.0,-0.0019253517993149671,0.01635665778886164,0.0002956763672088414,0.0003756188614758571,-0.007218634654861944
6750,9.25,-0.0019125062655689362,0.016527329273458236,0.0002813930889331573,0.00040908833106811926,-0.007265913992895889
6750,9.5,-0.0019353626643905386,0.016702413493455026,0.0002602620504106312,0.00043987106821674615,-0.007303355003614342
7000,6.5,-0.00742649994467115,0.013026757826821722,0.00011813396982063296,0.0013280206213437395,-0.006872326099824022
7000,6.75,-0.006027947987078619,0.013281289652447015,0.00012261913595068563,0.0013009755475934526,-0.006897124401731958
7000,7.0,-0.00490737232382088,0.01349906681259938,0.0001139974737753846,0.0013113842890319916,-0.006936299274173052
7000,7.25,-0.004018911512531531,0.013637096098598533,0.00011963541652448839,0.0012876553957070769,-0.006956092885182841
7000,7.5,-0.0033133371149176583,0.013743139265990578,0.0001224301281936846,0.0012770976814309165,-0.006977829790244527
7000,7.75,-0.00279774194906679,0.01383025215692868,0.0001253911378853445,0.0012716957687928243,-0.006997576864463895
7000,8.0,-0.0024026860173478326,0.013921870609699738,0.00012724719050538624,0.0012759487393481095,-0.007020263643859437
7000,8.25,-0.002104768426882231,0.014004215931500141,0.00011132460337393013,0.001311022285250374,-0.007065916495477609
7000,8.5,-0.0018831677874260322,0.014089285292570253,9.718820530224548e-05,0.001353174579485028,-0.0071274289863083595
7000,8.75,-0.0017276684948370757,0.014133538834350645,9.061919274699903e-05,0.001370169068444227,-0.00717334855928442
7000,9.0,-0.001624719786114781,0.014256657887585789,6.899641056179462e-05,0.0013958495190848907,-0.007216469019894589
7000,9.25,-0.0015580319955361688,0.014394522771873142,5.255737753628864e-05,0.001450437206401034,-0.0072902375736347835
7000,9.5,-0.0015189001122095647,0.014519354530300177,3.208875124016686e-05,0.0014778754804538607,-0.007337345420609154
7250,6.5,-0.00912544818145733,0.01125550055543556,-0.000107884519287893,0.0024434149581793463,-0.007032509295754608
7250,6.75,-0.00728497926245808,0.01153431593132126,-8.976207483613052e-05,0.0023704661285535167,-0.00702539655648593
7250,7.0,-0.005803122314993914,0.011771132335574919,-7.825045776854722e-05,0.0023219587646821083,-0.007031362378278061
7250,7.25,-0.00465806653149059,0.011975035784097088,-8.0141339083184e-05,0.0023089609207360695,-0.007053785646320421
7250,7.5,-0.0037519896989550716,0.01214672081515289,-8.584869547689777e-05,0.0023084366116421506,-0.00707915079676269
7250,7.75,-0.0030639025171268486,0.012257531915032871,-8.436637881459319e-05,0.002290310854974109,-0.007094336788519229
7250,8.0,-0.002536294511017445,0.012325513608665517,-8.456235274678647e-05,0.0022835368485232266,-0.007109810247364123
7250,8.25,-0.002130729072341353,0.012357078066180804,-8.694282098531403e-05,0.0022825242255350986,-0.007130775873612549
7250,8.5,-0.0018209402270343844,0.012393915267054467,-9.474402167342078e-05,0.002286805106038514,-0.007148393883852577
7250,8.75,-0.0016026916147779957,0.012463985143618572,-0.00011459571899763432,0.00231991746560567,-0.007188134852576411
7250,9.0,-0.001434043304463728,0.012524970538052571,-0.0001278357180041212,0.0023638836553985243,-0.007243344830023091
7250,9.25,-0.0013109463332554583,0.01252789461987902,-0.00014215917770599162,0.002382214382024017,-0.007279268600903777
7250,9.5,-0.0012332803273196191,0.012617951106314251,-0.0001764748630321833,0.0024266512633843718,-0.007331697729902942
7500,6.5,-0.011165323189509024,0.00967293088684329,-0.00030754642594388315,0.0034942173747865013,-0.007163157553002009
7500,6.75,-0.008880134646958027,0.00994112337872366,-0.0002966511052093779,0.0034302589480077472,-0.007152608913834513
7500,7.0,-0.006945571905383474,0.010214207359773297,-0.00027723364245701987,0.0033424037771823123,-0.007135166448101415
7500,7.25,-0.005436441251227109,0.010442969572338257,-0.0002653364074447495,0.0032829910353342484,-0.007131870730781031
7500,7.5,-0.004306401126846993,0.010638071269923444,-0.00026585973667181406,0.0032571520993016634,-0.007145319914222625
7500,7.75,-0.003415586996432296,0.010805306063723208,-0.000271942835233574,0.0032450184452059716,-0.007164098266024155
7500,8.0,-0.002774735200439693,0.010937711443958165,-0.0002747957376953991,0.0032307080855815684,-0.007178868702311547
7500,8.25,-0.002263513531914896,0.011005664889921718,-0.00027926306385950284,0.003220707045208826,-0.0071928162208934054
7500,8.5,-0.0018615817376428367,0.011006396100547988,-0.000284318423808827,0.0032134301136466092,-0.007214757030205021
7500,8.75,-0.0015568931556231291,0.01097715334262972,-0.0002899079016600581,0.0032152498074822233,-0.007230072310470348
7500,9.0,-0.0013200587028094901,0.010999003296163323,-0.00030624543231283496,0.0032247167159127343,-0.0072465362762415
7500,9.25,-0.0011634773623114825,0.011035363650385932,-0.0003347114136857954,0.0032563850715945364,-0.007282505403388484
7500,9.5,-0.0010218592043287344,0.011034287999258652,-0.00035554317540942293,0.003291410445058318,-0.007328557171966565
7750,6.5,-0.013431182971416433,0.008212096154885273,-0.000504407779402527,0.00454497999121628,-0.007296897347522702
7750,6.75,-0.01070459106994548,0.008508600995760673,-0.0004893035562645309,0.0044589852896095294,-0.007267393079423812
7750,7.0,-0.008359955065699864,0.008805901149877116,-0.0004697244244411536,0.004351858667710928,-0.007234126135017505
7750,7.25,-0.0064438543325167075,0.009076061733559015,-0.0004494761698623506,0.004251104933423733,-0.007207101502892499
7750,7.5,-0.004989523736966817,0.009298411677043816,-0.0004412834433864532,0.004189224208623443,-0.007204973859998631
7750,7.75,-0.0038900853479049147,0.009483939635373417,-0.0004395583613856502,0.004148570375321015,-0.007212230916024964
7750,8.0,-0.0030637095572814133,0.009636668850852459,-0.0004437490393627286,0.004119665337775302,-0.007224727569997924
7750,8.25,-0.00244424660300524,0.009754317811776048,-0.000450995358619366,0.004102982661954968,-0.007239352222207174
7750,8.5,-0.001971083694151332,0.00981025920996359,-0.0004590856059749626,0.00409050658030452,-0.007254924257402706
7750,8.75,-0.0015954119823504698,0.009806403443270995,-0.00046730493900781767,0.004076760607304664,-0.007268102404061949
7750,9.0,-0.0012822254522717458,0.009754180169949223,-0.00047650959255918224,0.004071670905055669,-0.007285306544062564
7750,9.25,-0.00105267017261923,0.009697418233990618,-0.000491392356288145,0.004074466538398269,-0.0073010841545269045
7750,9.5,-0.0008941313644328375,0.009677609316916858,-0.0005250560450633657,0.004083437321092731,-0.007314201427931266
8000,6.5,-0.015952157543182466,0.006853993133844938,-0.0007017910358300128,0.005622425858085478,-0.007453790898487966
8000,6.75,-0.012655401132882105,0.0072151953227646,-0.0006741758026151956,0.005470839638086034,-0.007368638795490767
8000,7.0,-0.00990948676101766,0.007532663313341459,-0.0006522896877285689,0.005346413457800736,-0.007317740608890233
8000,7.25,-0.007596369331928088,0.007847686460408454,-0.0006302622896185994,0.005211165151898456,-0.007271691756820076
8000,7.5,-0.005806650509299516,0.008109524143300462,-0.0006133058849684403,0.005111803672541271,-0.007252305369171097
8000,7.75,-0.004456980305057812,0.008321359287386088,-0.0006086150163042703,0.005043893119974996,-0.00725188196652482
8000,8.0,-0.0034340684717193426,0.008496425229516547,-0.0006072620479713464,0.004987495227275929,-0.007255034960166995
8000,8.25,-0.002679117979916157,0.008631034447326158,-0.0006094581091034001,0.0049472880092906735,-0.007264948299159357
8000,8.5,-0.0021191764271009106,0.008723946775681668,-0.0006161527799193323,0.00491984146422908,-0.0072791429803942265
8000,8.75,-0.0016883655092740923,0.008757018524470084,-0.0006276317811853005,0.00489901337773091,-0.007292920901875277
8000,9.0,-0.001331719826275446,0.008731585651446494,-0.000639974267130583,0.00487616416373271,-0.007307100755724605
8000,9.25,-0.001022801133863993,0.00865343900128579,-0.0006552877718846162,0.004863735945299652,-0.0073215225777687465
8000,9.5,-0.0007950199909103617,0.008534972438255295,-0.0006760033065944526,0.004857255547129569,-0.007337383806508058
8250,6.5,-0.01859684738629852,0.00560695698133884,-0.0008934836812031222,0.006708842657054959,-0.007622486093175951
8250,6.75,-0.014784066345221447,0.006027278819132675,-0.0008601059953647905,0.006490987866534681,-0.007475637635906196
8250,7.0,-0.011537925973726715,0.006379014963840746,-0.0008313999128120031,0.006334782500438507,-0.007393959894940849
8250,7.25,-0.008856681488033757,0.006736653677990034,-0.0008054617796204866,0.006162349556745994,-0.007319476382754431
8250,7.5,-0.006704839404115148,0.007044191372280295,-0.0007837624708812996,0.0060233796021407215,-0.007282846237799845
8250,7.75,-0.005074548352453689,0.007294371267569488,-0.0007726544729322882,0.005925930419024894,-0.007271553168145317
8250,8.0,-0.0038589869688792078,0.0074928703719763234,-0.0007652489462799394,0.005842351732120221,-0.007269998385929455
8250,8.25,-0.0029469431927040546,0.007650145545660791,-0.0007650436594630605,0.0057742988045390575,-0.0072763596487490645
8250,8.5,-0.002268245813368708,0.007757589372744178,-0.0007677235608554156,0.00571966753589237,-0.007288968332666457
8250,8.75,-0.0017737323475586209,0.007818779107736873,-0.0007747586555311159,0.005676308513251627,-0.007297684104976554
8250,9.0,-0.0013698620466655598,0.007817104373593509,-0.0007901884986480923,0.005646219282191112,-0.007312272876355053
8250,9.25,-0.0010475401279279595,0.007745370069351054,-0.0008059803644471231,0.005617510586994001,-0.007326388618089652
8250,9.5,-0.0007780968199071481,0.007644683144739872,-0.000827001516739756,0.005597106083207848,-0.007341460298881941
8500,6.5,-0.021318714283687257,0.0044648112140706075,-0.0010787515387207236,0.00779744984957631,-0.0078019183237074685
8500,6.75,-0.01695590702679084,0.004934299927519703,-0.0010426960124405582,0.007521299982876428,-0.007592088028680166
8500,7.0,-0.013242909380750234,0.005341659416949085,-0.0010059588595083824,0.007322404116223424,-0.007463580963346317
8500,7.25,-0.010174052833029634,0.005745489021286687,-0.0009764618972383232,0.007111166341587705,-0.007361731971876395
8500,7.5,-0.007691507005723963,0.0060977461614299955,-0.0009511824812520331,0.006936032353593191,-0.007302874538432036
8500,7.75,-0.005769109203711764,0.006391871447668507,-0.0009345461866985261,0.006805697660560384,-0.007277193758689293
8500,8.0,-0.004316482815816869,0.006623595824144957,-0.000923257907658126,0.006692816101818266,-0.007270322406547791
8500,8.25,-0.003249001452637401,0.006806798487396293,-0.0009192924011500736,0.006595777626088761,-0.007275085498442024
8500,8.5,-0.002464703678015212,0.0069353531922971,-0.0009186311212232567,0.0065073084037337026,-0.007277991082176527
8500,8.75,-0.0018704446631758742,0.007007046589620813,-0.0009210329946185425,0.006434216582043462,-0.007288628944777997
8500,9.0,-0.0014088971626833313,0.007024176811924576,-0.0009316861228825246,0.006374243923580991,-0.007299043061173904
8500,9.25,-0.0010476834088350984,0.006966759718558535,-0.0009504718097801401,0.006315671716144777,-0.007308911148015795
8500,9.5,-0.0007655958799688278,0.006857443454769907,-0.0009700132279633067,0.006298793483374254,-0.0073298466844704535
8750,6.5,-0.023956989331047396,0.0034140596763876374,-0.0012642138700726946,0.008882936709895262,-0.007991303399485616
8750,6.75,-0.019152426990935112,0.003934232623464595,-0.0012227388745742473,0.008561519338506685,-0.0077193904403856095
8750,7.0,-0.015032458955786865,0.004406290837472682,-0.001177803941182276,0.008314415113652274,-0.0075385006688080125
8750,7.25,-0.011522450326893363,0.00486276184648915,-0.0011460780674141802,0.008056962234000764,-0.0073935088551948525
8750,7.5,-0.008736443730185783,0.005254961346800258,-0.0011153128822130043,0.007853373240422457,-0.007311979977153271
8750,7.75,-0.006511560994582055,0.005595988998280177,-0.0010947468460713594,0.007686285095211076,-0.007271713411981295
8750,8.0,-0.004824714285000198,0.005871796331931023,-0.0010793849621890672,0.007541028568986974,-0.0072546874517342985
8750,8.25,-0.003615203058835448,0.006073452939190815,-0.0010692262729037338,0.007408805305274768,-0.0072547751283877915
8750,8.5,-0.002710327437206672,0.006228675477693457,-0.001066112066141045,0.007285047854701077,-0.007256487511142495
8750,8.75,-0.002005754740714849,0.006324830845755969,-0.0010667182969328337,0.00718075223168313,-0.0072649086195610835
8750,9.0,-0.001489649157015549,0.006355658416801191,-0.0010721549055787705,0.007092765706744331,-0.007276304761958841
8750,9.25,-0.0010684360913373325,0.006310395446547545,-0.0010862730680827326,0.007015512956712655,-0.007290984846967774
8750,9.5,-0.0007517801476311092,0.006195599073627989,-0.0011046951687418982,0.006965716830691804,-0.007309941353781824
9000,6.5,-0.026458226772803073,0.002414977319489253,-0.0014444844487115915,0.009963529508695501,-0.008195683506166063
9000,6.75,-0.02129386893220442,0.0030070964673072353,-0.0013956447663829863,0.009607342474566849,-0.007862627278235834
9000,7.0,-0.01672936738013675,0.003553029353966508,-0.0013454674648087916,0.009309879691429046,-0.007615603827723305
9000,7.25,-0.01286379214703004,0.0040703355779143635,-0.0013143300593227991,0.009005932086751045,-0.0074240733000578985
9000,7.5,-0.009777478090612135,0.004501041912405412,-0.0012783577426844772,0.00877317859316662,-0.007314704045626286
9000,7.75,-0.0073002198695064635,0.004882865098799982,-0.0012507951574818321,0.008569949046517422,-0.007252289312667415
9000,8.0,-0.005432370724093971,0.005172755705018517,-0.0012290074329683875,0.008366515391983853,-0.007217024888561241
9000,8.25,-0.004053546992189183,0.005410576461684968,-0.0012128626753096228,0.008195331074240642,-0.00720744330030243
9000,8.5,-0.0030291314533315017,0.005597805759919083,-0.0012058101535643573,0.00804498613007354,-0.007210931475562177
9000,8.75,-0.0022446848342028147,0.005727766716418614,-0.0012050555025027165,0.007912127196512131,-0.007225771838882622
9000,9.0,-0.0016332290663214621,0.005779333380580454,-0.0012079499314623376,0.007798416740492087,-0.007240759125430429
9000,9.25,-0.0011474520394685328,0.005757919661157018,-0.00122076755071987,0.007692688047619356,-0.007259413118717362
9000,9.5,-0.0007681640573480308,0.005651013065268273,-0.0012397964606023493,0.007609512451260514,-0.00727991161281949
9250,6.5,-0.0285869465468096,0.0014647623536703236,-0.0016131018801601726,0.010999354975936626,-0.008397257020554605
9250,6.75,-0.02317743651006765,0.0021378107889518105,-0.0015603712468816866,0.010621337243613027,-0.008003588529639671
9250,7.0,-0.0183095478446873,0.0027600807800354232,-0.0015074110860240353,0.01028711497396273,-0.007693574056737873
9250,7.25,-0.014172659542268207,0.0033427225028788143,-0.0014764163465841307,0.009948328822098063,-0.00745448050653863
9250,7.5,-0.010755124339389965,0.0038161917746251106,-0.001436553218425729,0.009683032458845275,-0.007305580975440762
9250,7.75,-0.008073547405096804,0.004218641653089605,-0.001399791155520802,0.009424882279198243,-0.0072142361963187795
9250,8.0,-0.005985315647379252,0.004548355569781393,-0.0013733812852478877,0.00917896140223462,-0.00715861960080133
9250,8.25,-0.004431973992744531,0.004823878905625634,-0.0013551519612917673,0.008970352888766797,-0.0071399370181097765
9250,8.5,-0.0032895193965458702,0.005048721929021838,-0.0013427271945545272,0.008794337257164386,-0.0071455860440181596
9250,8.75,-0.002437584601246101,0.005212785948486953,-0.0013400015688134204,0.00863524802002047,-0.0071661344330280485
9250,9.0,-0.00178071437774463,0.0052951567311225745,-0.0013414332790659955,0.008494618129041953,-0.007193254264628024
9250,9.25,-0.0012625438400135636,0.005293987720307314,-0.0013494303017651532,0.008365632149924807,-0.007216026492805838
9250,9.5,-0.000826470824527803,0.0051987808972100424,-0.00136816120005534,0.0082469570385868,-0.007240338345560815
9500,6.5,-0.030271165064171157,0.0005414391783205019,-0.001765065524253373,0.011959139360648408,-0.008579597459181798
9500,6.75,-0.024735202643981324,0.0013169069143188494,-0.0017148653276777281,0.011577714648360882,-0.00814223236725553
9500,7.0,-0.01966449784859492,0.0020204902831153504,-0.0016666604381185834,0.011226102165544205,-0.0077745072939023885
9500,7.25,-0.015259871749954357,0.0026600169850397037,-0.0016303016399987769,0.010872347686500916,-0.0074867746788171985
9500,7.5,-0.01161138768653558,0.003185680432125082,-0.0015895248712922694,0.01057590413816456,-0.007294830779009942
9500,7.75,-0.008731006481198733,0.0036335200992354544,-0.0015451646305848499,0.010270728699431686,-0.007158652680423927
9500,8.0,-0.006458686882758968,0.0040084569241756185,-0.0015143035112572534,0.009983793574569688,-0.007084530577984083
9500,8.25,-0.0047660543698100355,0.004338171476447883,-0.0014928786620345136,0.009736457607850468,-0.007052711600771033
9500,8.5,-0.003538903190545284,0.004590888469415688,-0.0014752358955334444,0.009529294177120562,-0.007063431583738122
9500,8.75,-0.002600100665880234,0.00477408099970944,-0.0014697068644693445,0.009345921202253749,-0.007087838572566341
9500,9.0,-0.0018543304564886398,0.004892002404837115,-0.0014730244726308683,0.009186516532132316,-0.0071220267883802535
9500,9.25,-0.0013043655655877728,0.0049152190037276,-0.001478425045320364,0.009038290094132151,-0.007155521433681145
