Teff,logg,u,g,r,i,z,u_s,g_s,r_s,i_s,z_s
10000,7.5,-0.03583388236747709,0.003856518628325034,-0.010918660857228701,0.0071343697277868046,0.0207884654855377,-0.02722653510851103,0.0006592735900952107,-0.008271509722177939,0.0010082543646561248,0.020462720673457113
10000,7.75,-0.028599687128568974,0.0042968131903080575,-0.010402837630984152,0.007044505117185906,0.020469507213555005,-0.021756510351572445,0.0005434206249930185,-0.00797941260645274,0.0009658812661683669,0.020171543469786002
10000,8.0,-0.02321213121089727,0.00468427143558614,-0.009945749635299705,0.0069631185237213344,0.020311208573168926,-0.017663700881655586,0.00045776433698563324,-0.007724567061771381,0.0009295596506646575,0.02004122498034633
10000,8.25,-0.019528136749173086,0.005029048127944691,-0.009543502505358958,0.006898416159330623,0.02032707588882232,-0.014839606282428974,0.0004270003064021921,-0.007503275692485545,0.0009005889376467735,0.020079374069965183
10000,8.5,-0.017094027847079474,0.005319163185781406,-0.009160941700592673,0.006842322098499665,0.020440042129926894,-0.012954449743894259,0.0004437225048405935,-0.007290795859539401,0.0008766165296094641,0.020213470503975373
10000,8.75,-0.015381023580225417,0.0055539019755102,-0.008826171911060499,0.006791439247834319,0.020623893478187938,-0.011620541464061773,0.0005118929767391478,-0.007104238454054723,0.0008532956299376337,0.02041536567234914
10000,9.0,-0.01410687931594623,0.005734065603455463,-0.008553321852609486,0.006747951362079618,0.02084338343379244,-0.010621843488635818,0.0006455175557462667,-0.006956711274916927,0.0008320020238272718,0.020650990334431185
10000,9.25,-0.013219367761017509,0.00586337706322837,-0.008347927577126768,0.00671318065731441,0.021090031690405908,-0.009919363383374957,0.0008327673082320075,-0.0068458238350785905,0.0008143736220844744,0.020911492977475632
10000,9.5,-0.012457940562917713,0.005929870920915903,-0.00825123753834589,0.006685128717755617,0.02136619710491061,-0.009325103566432347,0.0010444811280905242,-0.006799524954161029,0.0007983339540587053,0.02119929355943384
10250,6.5,-0.08913455336450227,0.0011593044684090614,-0.014743897337744727,0.007587546695717151,0.022858934894976812,-0.06685053144827435,0.0018189905104364357,-0.010449252318551316,0.0012605433950696465,0.02238499641572389
10250,6.75,-0.07181491505210147,0.0019040332815478678,-0.014181963746516146,0.007517456125739841,0.021801007751328427,-0.05409945235504665,0.0015534572838760141,-0.010107752345547283,0.0012181313925410109,0.021338802951397895
10250,7.0,-0.05687726294627282,0.0025929014460288613,-0.013582462309031484,0.007429860195415472,0.02089650065592963,-0.04302452624055064,0.00132139440578527,-0.009753431859792272,0.0011715852936191595,0.020455278720206138
10250,7.25,-0.04445292436533066,0.003214433369485903,-0.012978492810752584,0.007344923195311992,0.02018915384655884,-0.03375316888540425,0.0011333754837963284,-0.00940037733914778,0.0011310725322104531,0.0197730305955659
10250,7.5,-0.034689260926313636,0.0037697374116021365,-0.01240225688670904,0.007257367601127385,0.019642100559707387,-0.026416743864182024,0.0009734213161394223,-0.009067372453948508,0.0010873374644120304,0.019251205383966408
10250,7.75,-0.027204162027523182,0.004276950957873282,-0.011919485202234625,0.007163818596431781,0.019228660323030056,-0.020755080039357665,0.0008536341239562262,-0.008794025955609186,0.0010433399672677979,0.018866390979908942
10250,8.0,-0.021728752058137957,0.004717167861223004,-0.011440505938885792,0.007083431759127734,0.019009656213150095,-0.01659120173451356,0.0007684953140199013,-0.008524029043520898,0.0010095650714703197,0.018675667546958152
10250,8.25,-0.017756711251522006,0.005089429021012393,-0.010962608211563918,0.007021729516367259,0.01899062305830057,-0.013552818771763953,0.000732151244719148,-0.00825410257692738,0.0009874534170464244,0.01868009179887764
10250,8.5,-0.015168524533102357,0.005428715534087303,-0.010594071826737661,0.006954531185755286,0.01904673619446129,-0.011549735149579021,0.0007404206136598646,-0.008051037183598453,0.0009593633344735508,0.018758738942104003
10250,8.75,-0.013459987200036494,0.00570916757150286,-0.010258944473790166,0.006891519999712159,0.019192889798759438,-0.010209354538879722,0.0007994315834238819,-0.007866159277952534,0.0009277372079807833,0.018925549810411724
10250,9.0,-0.012146810574726885,0.005915049422092977,-0.009994201310036033,0.006840816476127998,0.01939974957600299,-0.009183929648607148,0.0009244263862626667,-0.007724431933382903,0.0009002501858930145,0.019150138546883966
10250,9.25,-0.011090367294890768,0.00605491149159576,-0.009745147778509988,0.0067968313445732065,0.019645882363775513,-0.008361213379160404,0.0011161261691299273,-0.00759034904726974,0.0008778296687097509,0.019411865058266642
10250,9.5,-0.010357916871527095,0.006103888518644851,-0.009531191976897446,0.006762947723046864,0.019913735306957392,-0.007778074538911994,0.0013544687363520325,-0.0074738744988138706,0.0008610786830729467,0.019693480267804375
10500,6.5,-0.08754687301062347,0.0008312575839610759,-0.015888703052091557,0.007664041156012047,0.022368404351105653,-0.06572220807802154,0.002152060251688681,-0.01108749257742403,0.0013142299555752857,0.021858264169004826
10500,6.75,-0.07070295393143056,0.00163661724173636,-0.015473944582275578,0.00761732987376007,0.021176131100368423,-0.053318943824756104,0.0018846760993298517,-0.010820746819746319,0.0012835465712015548,0.020667549968088395
10500,7.0,-0.05576406782807908,0.002372299407106482,-0.014929569167918544,0.0075440634886021485,0.020125330799139363,-0.04223935856118999,0.0016400205300826087,-0.010489863570867897,0.0012440261993589274,0.019632406982772466
10500,7.25,-0.04324653909949916,0.0030565847805306134,-0.014345411917858542,0.007460993687317341,0.019283214714803876,-0.032892597862520745,0.0014377285622373392,-0.010143184596572041,0.0012037310350550001,0.018810215549429188
10500,7.5,-0.033355979106133304,0.003678477155965254,-0.013796127849737161,0.007372461430477983,0.01863060416074802,-0.02545302049336584,0.0012707222542971408,-0.009822421497183598,0.0011592645425366754,0.01818165787465631
10500,7.75,-0.025782884924076654,0.004228367513697151,-0.01328427587304759,0.007279165247986441,0.018126801608623566,-0.019722146010913377,0.0011417214765856443,-0.00953046614721842,0.0011174305605266,0.017706562694300487
10500,8.0,-0.02020642092829661,0.004723629447767053,-0.012791523247635439,0.00720756231081765,0.017860582817938564,-0.015479939403846288,0.0010693933964773805,-0.009247731408997595,0.0010933121566552018,0.017468070066811947
10500,8.25,-0.016155893421043288,0.005143557206828575,-0.012303656210789882,0.007137552950673864,0.01776534652481132,-0.01237997648542688,0.0010283149332721564,-0.008969684932729649,0.0010648455127508782,0.01739451691211258
10500,8.5,-0.013529268902523484,0.005515588495676127,-0.011903429490423889,0.007067033981549287,0.01777808545837445,-0.010346052989305576,0.001038715288302683,-0.008747415408159043,0.0010280504992721262,0.01742710119662405
10500,8.75,-0.011695703267150748,0.005829950300110909,-0.011548843435051026,0.007003577167353114,0.017898903517490794,-0.008917531843046334,0.0011004121812874246,-0.008550605169133974,0.0009983406708542475,0.0175680110526244
10500,9.0,-0.010251977133165724,0.006079210081949782,-0.011267293055787775,0.0069459059696725944,0.018064525337116777,-0.0077935700069105,0.0012109863163871637,-0.00839693316007839,0.0009722060894787887,0.017754828961955127
10500,9.25,-0.00922019621276604,0.006254728402765863,-0.01108527680906235,0.006889122513356938,0.018283864761485802,-0.006982108403136067,0.0013866340665131816,-0.008306340514955934,0.0009453846069789051,0.01799455465965849
10500,9.5,-0.00841496896055105,0.006330740667749524,-0.010886675884357544,0.00684281567342282,0.01854598548775499,-0.00635220315090379,0.0016310434712210053,-0.008200857403849682,0.0009225902722675983,0.018273492145510772
10750,6.5,-0.08562598544668987,0.00045261817588482245,-0.016897708078325024,0.007723760018343739,0.02190533100613834,-0.0643352945494371,0.002470757127078116,-0.01165295170343228,0.00135528066355306,0.02136667950511395
10750,6.75,-0.06927823290469348,0.0013772493009298614,-0.016512303320126875,0.007689297665962158,0.020693272027820342,-0.052291007071410434,0.002175146432009001,-0.0113997697136341,0.0013307947642360318,0.020154106438290853
10750,7.0,-0.054561493128112204,0.00216900850141144,-0.016136523762092736,0.007640414417551256,0.01950545291300898,-0.041377933962756686,0.0019405589124303901,-0.011156281042801197,0.0013049481215503533,0.018968814625822006
10750,7.25,-0.041947783317880294,0.0028970845490690067,-0.015610951080034852,0.00756733426795364,0.0185159535067001,-0.031957021176346245,0.0017287065254691925,-0.0108373232075607,0.001269637021820813,0.017994389300952207
10750,7.5,-0.03194057637281844,0.0035711249634928777,-0.015077773176535914,0.007478843288247106,0.0177427201728122,-0.02442548701002778,0.0015534707956916805,-0.010522727633521356,0.0012264567238702284,0.017243970556371835
10750,7.75,-0.024314633082219927,0.004168505797458977,-0.014540332281171686,0.007393468560159988,0.01716769244996641,-0.018651179427642717,0.0014211465209186258,-0.01021145718959815,0.001194244200853234,0.016696129445755048
10750,8.0,-0.018658895601816994,0.0047101242629281614,-0.014046024548619584,0.007318985098436315,0.016823644801775117,-0.01434423745829605,0.0013380815784955757,-0.009924744790033913,0.0011659759557360871,0.016376942666688876
10750,8.25,-0.014588345389753954,0.0051826666886185535,-0.013575074852020919,0.0072453704887465165,0.016671470850262438,-0.011228359905608443,0.0012944465443425202,-0.00965497131868176,0.0011252780740065305,0.016240368736589517
10750,8.5,-0.011890070115043727,0.005583389495996016,-0.013134904427708705,0.007175098114473144,0.01662101013730677,-0.00913962713327976,0.001297692641685444,-0.009405998959962858,0.0010938198643373198,0.016210595156401553
10750,8.75,-0.010027651472583443,0.00594450052393114,-0.012809623687878968,0.0071076960542271195,0.016678255522940333,-0.0076859301650245015,0.0013699400236077963,-0.009226214400818833,0.001063329964701154,0.016288793314735983
10750,9.0,-0.008593924566277167,0.006226378051586323,-0.012475820543315308,0.007051308983250237,0.016829194880408238,-0.00656701117743097,0.0014857868295408139,-0.00903955429591008,0.001039702568419898,0.016459339772076476
10750,9.25,-0.007444326754445285,0.006437448473370466,-0.012268698048821136,0.0069965334560748715,0.0170504785924237,-0.005675946114678254,0.001654112082000836,-0.008932966603410364,0.0010143911374385084,0.01670007809234164
10750,9.5,-0.00651824291431069,0.006550063093058611,-0.012113878439038217,0.006938114579369881,0.017273908314045627,-0.0049528044223663414,0.0018892895530768783,-0.008856191582871986,0.0009882499403417455,0.01694521466272647
11000,6.5,-0.08352963495175914,-1.1296259586401902e-05,-0.01781659781894973,0.00778242440227217,0.021390024923618967,-0.06281835438164052,0.0027613589910799874,-0.01216581961762131,0.0013967551832720915,0.02082505552938585
11000,6.75,-0.06761266723582793,0.0010838532466763695,-0.017464909280292318,0.007747602820984412,0.0202516217897184,-0.05107554056851171,0.0024521670398129913,-0.011934885503769976,0.0013720135071082495,0.019687071502431763
11000,7.0,-0.053274664390357884,0.0019771284613199214,-0.01712748837348954,0.007709837841630929,0.019050492522346474,-0.04043991001633884,0.00220084884923466,-0.011710377019944929,0.0013518855515641803,0.018483229835844384
11000,7.25,-0.04067121345003244,0.002746728016447264,-0.016750544461096695,0.007655981615933172,0.017900912812443437,-0.03102818328497392,0.0019970555012278624,-0.011468539147493573,0.001326619341391222,0.0173393728937441
11000,7.5,-0.030489825846345298,0.0034553238895185245,-0.016254035495528285,0.00757820712605195,0.01699261443748412,-0.02336624315776703,0.0018199737185895515,-0.011170212854430872,0.0012904299997771318,0.016448909983786564
11000,7.75,-0.02274283426360313,0.004096502868058849,-0.015709370236038467,0.007493581724709486,0.016336393914407665,-0.017496858806254068,0.0016784698462686265,-0.010847818699105005,0.0012593782749164006,0.015815586892635736
11000,8.0,-0.01702877734283703,0.004681440211911081,-0.015215727827524006,0.00742264298894213,0.015936158039110637,-0.013144909877993882,0.0015788080241208036,-0.010560213720154366,0.0012227055581561785,0.015435223678089471
11000,8.25,-0.013001312423533307,0.005211292656525757,-0.014806235882652174,0.0073426758794994385,0.01566545515285611,-0.01005465772256997,0.0015362331437600574,-0.01032799462427647,0.0011862378982741006,0.015184285724785695
11000,8.5,-0.01033772718979975,0.005660904795078636,-0.01439771960064462,0.007265361422135186,0.015530733872431313,-0.007987549786641068,0.001540671769411972,-0.010093590255209506,0.0011532906662310438,0.015072222090353193
11000,8.75,-0.00847868931269602,0.006050967383714578,-0.014052177948848055,0.007196724586115977,0.015528291690358742,-0.006538305638230213,0.0016075406210660503,-0.009899742655882449,0.0011240612659051408,0.015090607670401823
11000,9.0,-0.00690325133871994,0.0063656509009035744,-0.013712632368758193,0.007136134121033422,0.01562678832003428,-0.005320387605983967,0.0017268721699537082,-0.009708538313567772,0.001097841976623215,0.015207744044381855
11000,9.25,-0.005670764715539178,0.006591921023364478,-0.01341377529860921,0.007084292154011962,0.015814211267745293,-0.004363036029232603,0.0019028878247766556,-0.009543776657345404,0.0010752527299828785,0.015413147423188889
11000,9.5,-0.004813535147462744,0.006738142359999699,-0.013246855796360535,0.007038681142837788,0.016074593090813494,-0.0036919241628297073,0.0021394331461763727,-0.009462518053148017,0.001051324962453748,0.01569110491519865
11250,6.5,-0.0814395700089321,-0.0005235301632851019,-0.01859008107526705,0.007837056388275698,0.02084015404288664,-0.061308290050767766,0.0030169003266351524,-0.012594100391055463,0.0014378380819906056,0.02024745881999479
11250,6.75,-0.0657280509479321,0.0007120363602766133,-0.01836085396735143,0.007800734627956274,0.019798576667540146,-0.04969738364724918,0.002716567324561936,-0.012437819491331936,0.0014124256719938444,0.019208798690300455
11250,7.0,-0.05183156154919999,0.0017637224785929106,-0.018006222322107135,0.007763318495513261,0.018649597075061308,-0.03937684909315209,0.002443784116941572,-0.012204419833771851,0.0013903070271084061,0.018058296353316905
11250,7.25,-0.039498764179725754,0.002604800411909025,-0.017686567022202837,0.00772325990500633,0.017450169091752343,-0.030167038422163728,0.002229416089541303,-0.011991682182568297,0.0013710388562273579,0.01685890347625474
11250,7.5,-0.02912623746999543,0.003347339790629178,-0.017316331423238296,0.007665247537978814,0.016395545149947566,-0.022367968103708336,0.0020644214864518062,-0.011757291496373057,0.0013465742058187402,0.015813543368892624
11250,7.75,-0.02122685362837018,0.004027724903075125,-0.01681994882990523,0.007590927052937957,0.01563033446143436,-0.016382307948184405,0.0019182520402409864,-0.011459184817475432,0.0013174512784672743,0.01506661108167151
11250,8.0,-0.015430568061496786,0.0046486145935631384,-0.016341955498830885,0.007513965539700962,0.0151144391106115,-0.011965423830247346,0.001812785964368402,-0.011179640108508693,0.0012812242850372968,0.014571726614967417
11250,8.25,-0.011381492878754784,0.005210725158534046,-0.01591865528000369,0.007429292827268341,0.01477581293246999,-0.008857002953355675,0.0017614252408932884,-0.010936300047298175,0.001244047622961375,0.014251751142928981
11250,8.5,-0.008747299283776044,0.005702200844922345,-0.015517968465672993,0.007351425208121043,0.014585528380614221,-0.006811000512549015,0.0017666302465286776,-0.010705239097923425,0.0012137970334364923,0.014083537720267714
11250,8.75,-0.0067929655199492345,0.0061180352211209765,-0.015144263816289083,0.007282485241653092,0.01452250392752319,-0.005295061568844517,0.001825278536891517,-0.010492338238798027,0.0011860929995677338,0.014040623973578192
11250,9.0,-0.005190823504520381,0.006476249831990799,-0.014875171331610204,0.007218011855314899,0.014568315873766835,-0.004053409877904812,0.0019531243007619992,-0.010343404706752324,0.0011550503578661164,0.014104303731933499
11250,9.25,-0.004028935726722693,0.006733498814931238,-0.014568178106230789,0.007163009215489069,0.014702609898527896,-0.003147443958297913,0.0021314433864674243,-0.010170159895352526,0.0011301150993858755,0.014255093241096972
11250,9.5,-0.0030466147557035583,0.0068960645717410785,-0.014338580384986699,0.007114996002599128,0.014911040304333767,-0.002387680585769658,0.0023749887672011027,-0.010049659049393256,0.0011060852015418732,0.014479013316368139
11500,6.5,-0.0793239368451566,-0.0010522295313890595,-0.01918581565450239,0.00788610247217747,0.02027890250754183,-0.059775423686950546,0.003234723356435154,-0.012920198848682674,0.0014740285882766102,0.019660757448100696
11500,6.75,-0.06373973437899849,0.0002489093234316897,-0.019104510038495448,0.007854245437400209,0.019299382199044146,-0.04824569428685521,0.0029500949790843833,-0.012850731067658216,0.0014512430644444407,0.018684492815587816
11500,7.0,-0.050165843971448965,0.0014683424706234405,-0.018838635363607636,0.007816801069729706,0.01822960829707654,-0.038147829786055354,0.002676006100983841,-0.012672659988865576,0.0014279484409982501,0.017615500517820237
11500,7.25,-0.038244671400889274,0.0024502557370951195,-0.018511360112135833,0.007780191325245767,0.017071918950925635,-0.029239136116139264,0.002447691739142499,-0.012456173055873876,0.0014106186744911042,0.01645782129227058
11500,7.5,-0.027943162807609667,0.003243222564471182,-0.018209876094928745,0.007732876331459693,0.015947361393514825,-0.021494996247426457,0.002274074684166294,-0.012256594461717896,0.0013910561207879368,0.015335694627111707
11500,7.75,-0.01981505179010412,0.003955294295735712,-0.017836041776646994,0.007675348942314031,0.01503355471424328,-0.015339738636889422,0.0021405675345320674,-0.012023091233466232,0.0013719159808474046,0.014434342867389205
11500,8.0,-0.013866810676397279,0.004600845139897558,-0.017379801582279697,0.007593772699230783,0.014419015020763482,-0.010809922672962102,0.0020340893370160984,-0.011754638021244546,0.001330482536431532,0.013834844642467203
11500,8.25,-0.009849501062063837,0.005185137363419301,-0.016920602469063795,0.0075072355535468205,0.01399336190738154,-0.007718979504915069,0.001975978564345837,-0.011486440713554202,0.0012960901313192608,0.013430701876913531
11500,8.5,-0.007181317533415665,0.005710209791281784,-0.01652136156242534,0.007444108098297875,0.01378002733131467,-0.005650698879179572,0.0019800044349693735,-0.011254086246729855,0.00127396416062453,0.013237215500289778
11500,8.75,-0.005155391385436303,0.006156197166397703,-0.016153382630577084,0.007382469130320146,0.013685321057543831,-0.004082108126453932,0.002039059090456874,-0.011044630671705136,0.0012488698425201505,0.013160937318637878
11500,9.0,-0.00359887395967462,0.006537577357903501,-0.015875838247012553,0.007315852118964017,0.013675614923705837,-0.0028746189242170317,0.002163701922327732,-0.010887866455277617,0.0012187405016774733,0.01316868780825331
11500,9.25,-0.0023813583113252434,0.006838167804296802,-0.01564955143022928,0.007247133474571399,0.013731563562949134,-0.001928494170371664,0.0023491592068225486,-0.01076310767907529,0.0011866362144061782,0.013241325068953813
11500,9.5,-0.0014494672781850682,0.007031511495000586,-0.015436539993757492,0.007190510693540375,0.013877558598991868,-0.0012002556819794563,0.002589871460578763,-0.010647752672966249,0.0011588038292913438,0.013402573391935846
11750,6.5,-0.07709806889106119,-0.0015751185597210338,-0.01967103012156457,0.007927868576302899,0.01971864950662905,-0.05815564377323312,0.0034293885983558425,-0.013185103631748518,0.0015063256865488484,0.01907844304129469
11750,6.75,-0.061704960364991734,-0.0002567793870369428,-0.019691393671671165,0.00790417068570548,0.018779159766900477,-0.04675824084620217,0.0031571053270269545,-0.013174041323537722,0.0014882862827221288,0.018139957747827395
11750,7.0,-0.04837877830228621,0.0010785045998389364,-0.019582457702973954,0.007870429507505605,0.017778231100656683,-0.03683123343066086,0.0028934139527549974,-0.013088955805372393,0.00146747362947508,0.01714047421994991
11750,7.25,-0.0368413778931469,0.002241605535594715,-0.01930544419656144,0.007828896612245728,0.01670249206705421,-0.028196407814391478,0.0026546189517802077,-0.012904660175443894,0.0014446802018923677,0.016066080598967858
11750,7.5,-0.02684889335356644,0.0031299496947099215,-0.01897222187871961,0.00778512484028937,0.015594368752630317,-0.020680725388096732,0.0024626994147425307,-0.012685856430941556,0.0014253028243373933,0.01495957217976951
11750,7.75,-0.018621330443693296,0.0038761492899013206,-0.018694776250107736,0.007738791932879963,0.014566291977793355,-0.014456622953197495,0.00233674909330972,-0.012503190364796524,0.0014119194062161,0.013936838610199231
11750,8.0,-0.012452818433075663,0.004544952683026793,-0.018318988513541967,0.007666231294358283,0.013816891782553853,-0.009761733797560623,0.0022418303806261974,-0.012275029559312145,0.0013773719816754237,0.013199366316761996
11750,8.25,-0.008415377111766986,0.005147085032895404,-0.0178548962008378,0.007596841142898825,0.013343598292230752,-0.006654453490718026,0.0021813932143359693,-0.012001169576123516,0.001355942143611344,0.012746176911271334
11750,8.5,-0.005675506063489877,0.005686591925567086,-0.017431427235905517,0.007534362678839557,0.01307779508118756,-0.004535072852718258,0.002178971028079957,-0.011755424731838104,0.0013330757539193883,0.012497112128883714
11750,8.75,-0.003636485798502065,0.006159570797926506,-0.01707432388050023,0.007465685391451871,0.012931271154720037,-0.0029569354530423198,0.0022408605262427272,-0.01154913673182989,0.0013006562939139599,0.012364721118366617
11750,9.0,-0.0021045507273029784,0.006558819696941498,-0.01676450091291315,0.007403190421698014,0.01287569462875382,-0.001766711364531659,0.0023605017142287466,-0.011370069139942984,0.0012762754312234392,0.012326214769174726
11750,9.25,-0.0009168746365944003,0.006892254979440793,-0.016572651439282993,0.007343815047832436,0.012893653931982385,-0.0008419442824134649,0.002553449395144014,-0.011264946532371312,0.0012537457235666238,0.012363096929718154
11750,9.5,1.2835260960741834e-06,0.007119701517211752,-0.016389721896686638,0.007280440725530468,0.012978839718932988,-0.00012536631466275594,0.0027975652325835654,-0.011164611907354072,0.001224726516085184,0.012464084043820378
12000,6.5,-0.07484905592440327,-0.0020802352749456077,-0.02007879251717526,0.007962013340637952,0.019167922536894366,-0.05651088075744326,0.0036035358497414904,-0.013407460689904838,0.0015334256753263276,0.01850807613458727
12000,6.75,-0.059649338258282114,-0.0007749802412746476,-0.02016441498139443,0.007943057345059401,0.018264943379634246,-0.04525425888900969,0.0033417168713185674,-0.013433692910126638,0.0015165878601024474,0.01760311247647195
12000,7.0,-0.046478564528285915,0.0006124324490173194,-0.020178230164653144,0.007915359345567197,0.017307707266731143,-0.03543487213811858,0.0030846579434822274,-0.013419564743948342,0.0014992785298559852,0.01664585129151419
12000,7.25,-0.03524670768952376,0.0019351054483536245,-0.0200279111088264,0.007875837529688567,0.01629756993391851,-0.02701358719003366,0.0028490380920018765,-0.01331089081393344,0.0014786175045600203,0.015638978195568143
12000,7.5,-0.025681769285263556,0.0029860028167405517,-0.019709089790922008,0.007833677814147677,0.015243659874606408,-0.019810346191292183,0.0026502328946591547,-0.013102081703280533,0.0014593658167498802,0.014588915024226878
12000,7.75,-0.017611790399691074,0.0037885170530387313,-0.01941487184413404,0.007790395023633323,0.014208922432786153,-0.013704663959799745,0.0025077009066976075,-0.012909491644158777,0.0014457653046306973,0.013556922448778153
12000,8.0,-0.011257385289304978,0.004484143865809642,-0.019152627849706505,0.00773165524050512,0.013338301466973235,-0.008873348827641792,0.0024275247020781876,-0.012740729036394782,0.0014199522141353782,0.012692445022118193
12000,8.25,-0.00705700559239375,0.005094852330678634,-0.018724517083853698,0.007672439920028751,0.012771202923090641,-0.005644051905392189,0.002375723618698089,-0.01248362818416382,0.001406556955210192,0.012141411511272793
12000,8.5,-0.004211755469491152,0.005642809511513747,-0.018287467314351602,0.0076049023764213075,0.012461476001973892,-0.003449861969464507,0.0023727012470118325,-0.012227368561951835,0.0013689222562263126,0.011839045171655016
12000,8.75,-0.0022062282175170367,0.006133139174352209,-0.01792261832118669,0.007535766130132515,0.012261749636302,-0.001893272093290932,0.0024322871147148817,-0.012015215469297402,0.0013391335068746457,0.011655285825156625
12000,9.0,-0.0007570536042464937,0.006552268242288051,-0.017618630730112272,0.007472676136998757,0.012161748396103178,-0.0007644266791331233,0.0025535794025728364,-0.011840019232110421,0.001313297442145256,0.011570871190734522
12000,9.25,0.0003749651107796126,0.006898166092852875,-0.01740464674630715,0.00741693804511101,0.012159100645014576,0.00011698983055197232,0.0027439847858445887,-0.01171998445148148,0.0012900001782796267,0.01158195283409924
12000,9.5,0.001292595936021712,0.007161556897429477,-0.017262611688607876,0.007361647261070914,0.012206979391258699,0.0008354287278535821,0.0029960078174013915,-0.011643290721323751,0.0012716735970030868,0.01164755447767618
12250,6.5,-0.07251392005231594,-0.0025549673054641175,-0.02043284116086852,0.007990582989272355,0.01864644402566995,-0.05480038283924671,0.0037613273764876,-0.013600678253922638,0.0015573237697168452,0.01796844311044765
12250,6.75,-0.057542114284871104,-0.0012772345209128844,-0.02055882720521396,0.007976024899726042,0.017754555272013306,-0.04370826230125857,0.00351303792526636,-0.013649181152693757,0.0015432124453482743,0.01707266779634864
12250,7.0,-0.04457765617631537,0.00011850174781358191,-0.020654160132089316,0.007954794293752343,0.0168231848969711,-0.03403612781958998,0.003262080201665185,-0.013681051472389072,0.0015298657287630135,0.016140896931219118
12250,7.25,-0.03358391430035823,0.0015342399566833365,-0.02063325176505515,0.007922057858358755,0.01586124091977581,-0.02578237931794547,0.0030307862871197244,-0.013647828224655711,0.0015133254943933139,0.01518148779127415
12250,7.5,-0.024379979708200494,0.002766713774704499,-0.020410385025080302,0.007879383246034877,0.014874445495195232,-0.018840897603077167,0.002833165609814614,-0.01349690663631975,0.0014923690387576016,0.01419985060865514
12250,7.75,-0.016643698208824276,0.0036858206996654985,-0.02009539950924477,0.007836351345211767,0.013886615103210431,-0.012981578856603448,0.002674901196620283,-0.013294105857127647,0.0014768737445223223,0.013214850398696854
12250,8.0,-0.010317248453731054,0.004412620825334557,-0.019842550755363675,0.00778519471273853,0.012976205249906059,-0.008172415671339195,0.0025863754353068202,-0.013127297136776406,0.0014555171895409558,0.012307482906550149
12250,8.25,-0.00586023999711216,0.005038675885074895,-0.01951975474096912,0.007734554118570713,0.012298080168875458,-0.004754922035225206,0.0025548257739487212,-0.012927254998793103,0.0014419658582554007,0.011637011455114532
12250,8.5,-0.0029154935962978357,0.005589026250987672,-0.01909742039256912,0.0076681540137784054,0.011886074977212502,-0.0024849579327579363,0.0025546073133355662,-0.012676939100010998,0.0014100488689408053,0.011233879321977724
12250,8.75,-0.0008997063663045424,0.00608225610765345,-0.018716670988247586,0.007597182937828961,0.011622562526063973,-0.0009203488519133884,0.0026127577182606387,-0.012454154238376702,0.0013808768091720935,0.010986060109814844
12250,9.0,0.0004998428155431611,0.00651220922722473,-0.01842337066397448,0.007531031446418979,0.011481979395533415,0.00017295142518491957,0.0027370060313955946,-0.012283749884034023,0.0013539101785937646,0.010860779245746244
12250,9.25,0.0015750325651637809,0.006868904195520997,-0.018188069237211835,0.007476261590170452,0.011441796043932584,0.001015491383803635,0.002924672316304111,-0.012150653819524848,0.0013312233637705617,0.010833700194019968
12250,9.5,0.002468969565818213,0.00715338560805634,-0.01805949052194933,0.007427529969689317,0.011473302980881783,0.001712642864248437,0.003179216699685128,-0.012080950928243794,0.0013104929124665432,0.010875926496822785
12500,6.5,-0.07023306447616307,-0.00300294594168804,-0.0207473896949395,0.008015340068851629,0.01815798476852848,-0.05312518762527674,0.003906027991860128,-0.013773006651014441,0.0015776752298393149,0.017460837485678837
12500,6.75,-0.05546441572966643,-0.0017618995998631704,-0.020898219684347907,0.008004368950913943,0.017269460952057614,-0.042181004557654944,0.003670207539215653,-0.013835008180947739,0.0015658262304540926,0.01657089475646245
12500,7.0,-0.04268790683759249,-0.00037896677653748156,-0.0210443024267164,0.007990103334726939,0.016354898847609434,-0.032643809202241414,0.0034267356147097416,-0.01389505510639566,0.001556448893978768,0.01565147094479613
12500,7.25,-0.03190971426974443,0.00107671962284428,-0.021126608221358367,0.007967512939949017,0.015423633044605367,-0.024544314156862868,0.003199477246781157,-0.013921605149320726,0.0015462276952789011,0.014722321882864264
12500,7.5,-0.0229820057789496,0.002452106976825519,-0.0210348179161457,0.007927695095219178,0.01449226884261634,-0.017800384089127874,0.0030006726794127303,-0.01384774535331701,0.0015275501193059426,0.013796878019583403
12500,7.75,-0.015608520050342634,0.0035412346718430854,-0.020762781418817156,0.007881511994114021,0.01356297974633236,-0.012206969392615008,0.0028417507262403774,-0.01367199889610049,0.0015080490854870732,0.012872134893321174
12500,8.0,-0.009465638225648831,0.0043303948380426505,-0.020466313783664702,0.007827385160148026,0.012666221639484831,-0.0075351551969902175,0.0027377005959010603,-0.013481175817091184,0.0014836352659415297,0.011977981127905934
12500,8.25,-0.00491089264540534,0.004977438009518664,-0.02019661972509823,0.007789250875248399,0.011909502194349386,-0.004045692134752699,0.0027091521532582874,-0.013307128763365483,0.0014777659688647304,0.01122693315380019
12500,8.5,-0.0017061392047210688,0.005528892432586474,-0.019850436838765972,0.007726035671403508,0.011390918855468612,-0.001583860253603575,0.0027266389296656257,-0.01309684842486547,0.0014483331076391437,0.01071138440159558
