Teff,logg,u,g,r,i,z
5750,9.0,-0.003408229896795234,0.015572599262018372,-0.0008461953231098107,0.007602728109702639,-0.009286431132437656
5750,9.25,-0.0037675228656439685,0.01603164525657519,-0.0008553360529930387,0.007612320671839257,-0.00929778872709619
5750,9.5,-0.004092910088544954,0.016499245930543083,-0.0008654129364096264,0.007614587660111027,-0.00931439683068902
6000,6.5,-0.002037939354664786,0.008929554731231804,-0.001069074152002969,0.008864505338841866,-0.008817006249362436
6000,6.75,-0.0017305754912833038,0.009134404306678334,-0.001070041230377683,0.008879563856009298,-0.008833899866427686
6000,7.0,-0.0014975308706937085,0.009409418606356468,-0.001078164912293289,0.008925555588827905,-0.00887167423120161
6000,7.25,-0.0013179154669415993,0.00965602117633324,-0.0010767537137574834,0.008944324592548014,-0.008883301758203288
6000,7.5,-0.0011674020503242843,0.009855459703718594,-0.0010758930079752815,0.008955308838711318,-0.008908164351971948
6000,7.75,-0.0011149385568600678,0.010123655199123505,-0.0010779132386637968,0.008973104073920268,-0.008921830086126903
6000,8.0,-0.0011300754041485561,0.01042272018449708,-0.0010828904689219598,0.008998163975988405,-0.008931886752389318
6000,8.25,-0.0011959274413300136,0.010722053310683322,-0.00109177481955669,0.00903179958955036,-0.008938826847799675
6000,8.5,-0.0013371190173323555,0.011030493511910322,-0.0011005444942284726,0.009064804072501431,-0.008940408012993117
6000,8.75,-0.0015465773301741592,0.011384383811474663,-0.0011172479896863763,0.00910780560318969,-0.008948403190579768
6000,9.0,-0.0018149129887028437,0.01177185323766139,-0.001135959039903156,0.009155956510962682,-0.008965015376851682
6000,9.25,-0.002106116985480355,0.012180999631766554,-0.001149184265155867,0.009175147438412523,-0.00896988044894087
6000,9.5,-0.002417121677872558,0.012611593812586364,-0.001161389790908629,0.00918378318207047,-0.008977988416312144
6250,6.5,-0.002397062106552994,0.006239570844694953,-0.001315645992360004,0.010245692424486919,-0.008535064910955015
6250,6.75,-0.0019085331651922388,0.006461850035645256,-0.0013274981503919037,0.010282715107972962,-0.00856886193044204
6250,7.0,-0.0015239856919251338,0.0066362251941249895,-0.0013241818451810161,0.01029796586878362,-0.008582429181750229
6250,7.25,-0.0012300278392274322,0.0067900776992040335,-0.0013142252597937443,0.010308131317447788,-0.008585728285414262
6250,7.5,-0.0010079029532406025,0.007004099329599001,-0.0013355279419222654,0.010368173073914022,-0.008624936240330783
6250,7.75,-0.000823766043868801,0.00717562876865685,-0.001335271500654045,0.010377747518990788,-0.008637485330698524
6250,8.0,-0.0007277473835074488,0.007409016004338298,-0.0013380674327017061,0.010395188431068902,-0.008645259538514694
6250,8.25,-0.0006808604178623057,0.007665635385805558,-0.0013436265148492055,0.010419991503269443,-0.008650261582864971
6250,8.5,-0.000665322294750581,0.00793163795075813,-0.001353244393502706,0.01045306163210924,-0.008654267069339028
6250,8.75,-0.0006868777385662383,0.008209584213528132,-0.0013654188703640102,0.010488499654879746,-0.00865523614251984
6250,9.0,-0.0007625426663331325,0.008479079150799151,-0.0013797826256798373,0.010522534532697136,-0.008652742756126486
6250,9.25,-0.00093727219949713,0.008797924261230605,-0.001397869506153171,0.01055173471385018,-0.008648730808261007
6250,9.5,-0.0011509012821697695,0.00916281710050626,-0.0014207555564418328,0.010589141128878765,-0.008660136643321437
6500,6.5,-0.0030932055134869074,0.003921150002241802,-0.0015385998064090245,0.011557547454561501,-0.008307357419731431
6500,6.75,-0.002376174647992002,0.004034405593067447,-0.001530207740227496,0.01153580046210223,-0.008301284347723481
6500,7.0,-0.0018093949789736996,0.004199256311856914,-0.0015302171858060376,0.01154352459934671,-0.008308506922652725
6500,7.25,-0.0013585135732441245,0.004404025005289469,-0.0015503678707311508,0.01159455272168941,-0.008339050842213425
6500,7.5,-0.0010205289197031675,0.0045568493477432526,-0.0015516650339009175,0.011609765913352277,-0.008347321342697
6500,7.75,-0.0007601431384500756,0.004646680104094969,-0.0015453401106775289,0.01161757550205067,-0.008345477414746227
6500,8.0,-0.000558585885940488,0.004788480654219995,-0.0015591289150620469,0.011657219469494606,-0.008368758584438751
6500,8.25,-0.00043813961263694523,0.004995131464951896,-0.0015693084337407015,0.011691141178829412,-0.008384076081863867
6500,8.5,-0.00035378180420408967,0.005215752200431467,-0.0015772430062526155,0.011714998966674273,-0.008383544961088063
6500,8.75,-0.0002904255893554364,0.005438772366389344,-0.00158732696893793,0.011748191871735258,-0.008383676717979682
6500,9.0,-0.0002468505663379972,0.0056652232340965725,-0.0016011956131514182,0.011781302566138407,-0.008381315241258847
6500,9.25,-0.00024322861051828681,0.005907048915265278,-0.0016187768894511123,0.011813882454678293,-0.00837559539672128
6500,9.5,-0.0003020854454405253,0.00615354429672621,-0.0016382083515154022,0.01184202918501498,-0.008368074723961172
6750,6.5,-0.004145066937301323,0.001796978539331917,-0.0017408227164565915,0.012774680485254208,-0.008085540386442602
6750,6.75,-0.0031520528289021854,0.001994468385518644,-0.001740526746239368,0.012752880839951075,-0.0080860313811435
6750,7.0,-0.002335820480148243,0.0021428727446881624,-0.0017351005815342546,0.012747320890579061,-0.008088050602161445
6750,7.25,-0.0016924736546677366,0.002244985866148852,-0.001730808235077319,0.012732909875026621,-0.00808089609033047
6750,7.5,-0.0012021169774030227,0.002364108455992664,-0.0017231432762443433,0.01273235758868907,-0.008075599863644811
6750,7.75,-0.0008430944488004855,0.0025436855978497874,-0.001746685071708498,0.012786153673939538,-0.008101303903913504
6750,8.0,-0.0005593698362815758,0.002630539782565222,-0.0017568822435407583,0.012813274918688222,-0.008110241174360766
6750,8.25,-0.00034128804379918165,0.0026906371402226625,-0.0017584363614773224,0.012821402809127136,-0.008108727559747564
6750,8.5,-0.00019622489563531076,0.002839107406344965,-0.0017692520874561524,0.012852529678802682,-0.008113277832237031
6750,8.75,-8.423512153399315e-05,0.0030233167466100497,-0.0017869258196547833,0.01289996319668063,-0.008126969475675594
6750,9.0,9.864682446902862e-06,0.0032060389136354672,-0.0018014263057395397,0.012930440476978333,-0.008124879233637472
6750,9.25,8.328245385058608e-05,0.003385515541001638,-0.0018168873366661842,0.012961061042695121,-0.008119689864674484
6750,9.5,0.00013357565971361396,0.003572357446564922,-0.0018376546038396668,0.012990542857949094,-0.008110896369462495
7000,6.5,-0.0055226864946078535,-0.00019958197509239994,-0.0019093729107737545,0.013899176668331847,-0.007857838268808592
7000,6.75,-0.004183196713327675,6.148242466252896e-05,-0.0019082184215974962,0.013873815662297062,-0.007858640990530574
7000,7.0,-0.0031100045702601165,0.00028535473076729545,-0.0019194507948725459,0.013883651331997982,-0.007877029187437046
7000,7.25,-0.0022546376002381407,0.00042585556415630776,-0.0019171938379436426,0.01385916992204983,-0.007871385792125096
7000,7.5,-0.0015706031901459028,0.0005349133965957265,-0.0019174642377066675,0.013848489013078336,-0.007866815667146199
7000,7.75,-0.0010670965609200778,0.0006277107470893384,-0.0019163809293551992,0.013841296572252304,-0.007858917212338667
7000,8.0,-0.0006717801760700581,0.0007269501560536185,-0.0019150247703301204,0.013844961231583852,-0.007851470292678187
7000,8.25,-0.00037944841501769133,0.0008105849486241823,-0.001931712613789216,0.013879927774372192,-0.007861585226898171
7000,8.5,-0.00015634466198477526,0.0008964962859501213,-0.0019477217319590068,0.013921786801571301,-0.00787600578354386
7000,8.75,1.2328411823858687e-05,0.0009428307650942713,-0.001956502239000457,0.013937789631579989,-0.007869162832399468
7000,9.0,0.00014179403956759984,0.0010711961639202627,-0.0019778370533742873,0.013960664740508832,-0.007862120940249184
7000,9.25,0.0002481370894713564,0.0012138224245070717,-0.001995857552540059,0.01401528691279097,-0.007875783854043306
7000,9.5,0.00033950491781453707,0.0013449041231972103,-0.0020168717082817977,0.014040445082311948,-0.007868640322755027
7250,6.5,-0.007212481722355335,-0.002001932896323666,-0.0020871283727679213,0.015028812637993383,-0.007673182056901595
7250,6.75,-0.005450454450976139,-0.0017154623825312854,-0.002073336668420467,0.014954514315242307,-0.007648215050721774
7250,7.0,-0.004032035134180489,-0.0014714682022898273,-0.0020651828412283635,0.014903957310355764,-0.007638178565905207
7250,7.25,-0.002937714573175043,-0.001261552485416928,-0.00207045414217788,0.014892368434111347,-0.007646070143653816
7250,7.5,-0.0020705663708966426,-0.0010840517814614259,-0.0020786944786514994,0.014890410697322665,-0.007655907289304764
7250,7.75,-0.0014071318580946013,-0.0009689065150304543,-0.0020801406986876714,0.01487151668143838,-0.007650972702212044
7250,8.0,-0.000893619733972173,-0.000895870052524117,-0.002082562885089345,0.014864084245250098,-0.007644248435362044
7250,8.25,-0.0004948663584833923,-0.0008615742212150224,-0.0020870589834416364,0.014862319306768512,-0.00763850348263162
7250,8.5,-0.00019217897489554048,-0.0008215596790144275,-0.002094711678665817,0.014865751966731011,-0.00762889347668505
7250,8.75,2.3130746992450213e-05,-0.0007493279085046822,-0.002114838960213916,0.014898414135647187,-0.007632554018353943
7250,9.0,0.00020038837642388785,-0.0006879781883419867,-0.0021304476672980854,0.014939752167634879,-0.007639520291988333
7250,9.25,0.000344910047228808,-0.0006823143442602486,-0.002146156086755724,0.014956646047252775,-0.007626951466559007
7250,9.5,0.00045690951373345,-0.0005892688821518277,-0.0021789356500043766,0.015000274718563134,-0.0076306458742188
7500,6.5,-0.009219726143570028,-0.003614149678131895,-0.0022394974799304634,0.016089553901739606,-0.007474918124703578
7500,6.75,-0.007038088083849203,-0.0033382417934681996,-0.0022344677871615204,0.01602471866223354,-0.0074577576950112245
7500,7.0,-0.005187814178679417,-0.0030556079673118575,-0.0022196681006469987,0.015935990020452095,-0.007431627552044517
7500,7.25,-0.003744433849984574,-0.002818558012847916,-0.0022113465804594057,0.015875578177077188,-0.0074194058602827795
7500,7.5,-0.0026657933801637057,-0.002617001691362475,-0.0022153664937896167,0.015849212318890693,-0.007423669181001458
7500,7.75,-0.0018148275441198791,-0.00244334970058091,-0.0022239455492929494,0.015836652603386625,-0.007432434297374613
7500,8.0,-0.0012007298883851547,-0.00230445680170277,-0.0022294915947718152,0.01582166312065425,-0.007433510968173351
7500,8.25,-0.0007055904363149068,-0.00223099608580668,-0.0022360605371360975,0.0158108247573594,-0.007430778979447439
7500,8.5,-0.00031662767943174686,-0.0022297083508355797,-0.0022434072763743984,0.015802618134877378,-0.0074284086150555595
7500,8.75,-2.1350979132250814e-05,-0.002258165103281584,-0.0022509994498314256,0.015801424218306437,-0.0074194416472828095
7500,9.0,0.0002130929944677007,-0.002233024680656115,-0.0022666603972432142,0.015809861455728935,-0.007407342074611023
7500,9.25,0.0003750010768541756,-0.0021968780330610116,-0.0022947688266832245,0.0158437376313465,-0.0074060278962555515
7500,9.5,0.0005330312283611249,-0.002199700663652493,-0.00231694752287126,0.015877272996366543,-0.007405113360178461
7750,6.5,-0.011436929077362379,-0.005104308077410025,-0.0023905334927434296,0.017151672738688006,-0.007296615165888198
7750,6.75,-0.008838518493842429,-0.004799098173140948,-0.002383074219324044,0.017064656379481846,-0.007269361534788743
7750,7.0,-0.006599905434875097,-0.004491561271954936,-0.002369333714678845,0.016955992898797234,-0.007235615471103074
7750,7.25,-0.004768747346869162,-0.0042115336690145,-0.002353375043249173,0.016853755098079404,-0.0072063696168562785
7750,7.5,-0.003379825369599132,-0.003980448505565448,-0.002349197527475866,0.016790950501363255,-0.007201803202232071
7750,7.75,-0.002330620865286903,-0.0037862202986431726,-0.0023509624912314564,0.016750798377323406,-0.007205725854635858
7750,8.0,-0.0015419855303626662,-0.0036254973459506346,-0.0023576142659536004,0.016719821866946205,-0.007212755097672385
7750,8.25,-0.0009501914484530971,-0.0035009017580627244,-0.0023673867138462867,0.016702385769917782,-0.007218480928134596
7750,8.5,-0.0004950027397079282,-0.003440316585269443,-0.0023780771718193705,0.01668689495572906,-0.007221286652043801
7750,8.75,-0.00013509294448965647,-0.0034436386702161315,-0.0023884397759594833,0.016672026858191913,-0.0072161687939242825
7750,9.0,0.00016668332451885703,-0.003496324915882809,-0.0023992210303624972,0.016669057021402978,-0.007210012703193769
7750,9.25,0.0003929481097557641,-0.003552705895369712,-0.0024145129086186046,0.01667040600846903,-0.007198822101294411
7750,9.5,0.0005573452795424316,-0.0035732418198257676,-0.002446212613026688,0.016677637162846537,-0.007182930663830689
8000,6.5,-0.013894347011518704,-0.006490194644914737,-0.0025424761872763213,0.01824004990369943,-0.007154017136883795
8000,6.75,-0.01075217013936225,-0.0061190208565022886,-0.0025239306325701705,0.018087891177085424,-0.007083337422347569
8000,7.0,-0.0081359136885375,-0.0057904678272322485,-0.002509817884224219,0.017961916787015753,-0.00704039485574981
8000,7.25,-0.005927798613523549,-0.005464509684564689,-0.0024933987979025574,0.017823465289353635,-0.0069991210773707735
8000,7.5,-0.004218939701804203,-0.005192551543583335,-0.002481710355390021,0.01772147532743773,-0.006982450829806197
8000,7.75,-0.00293130038544831,-0.004970847319590632,-0.0024808736541679366,0.017653750754782038,-0.006984416405813931
8000,8.0,-0.0019563541117548766,-0.004786325834608363,-0.0024829394118164316,0.017596309066796323,-0.006988715717394456
8000,8.25,-0.0012365744216964458,-0.004642326198347035,-0.002488315533462071,0.017552973490186474,-0.006997938277326199
8000,8.5,-0.0007020211923389752,-0.004540663762444552,-0.0024971559882231986,0.017524619709984535,-0.007007853326381763
8000,8.75,-0.00029101369696604706,-0.004503639556826755,-0.0025104603013765825,0.017502691390145486,-0.007012527274028457
8000,9.0,4.749052045838198e-05,-0.00453023944141151,-0.0025247974377471394,0.017481778129745607,-0.007010951916747388
8000,9.25,0.0003443127102080723,-0.004610525813834698,-0.002541630396272865,0.017467761603871423,-0.007004537012580414
8000,9.5,0.0005681638236367803,-0.004733303089018648,-0.002563180594339798,0.017459250979587893,-0.006994437021752731
8250,6.5,-0.016463588252239703,-0.007762339785873706,-0.0026891377313660314,0.01933689867724908,-0.007036835764818505
8250,6.75,-0.012833404039536589,-0.007331904549236157,-0.002665835123899285,0.019116465554144924,-0.006917069421909616
8250,7.0,-0.009739879573814392,-0.006968170121698591,-0.0026469767674228706,0.018958358865013736,-0.0068520611647784335
8250,7.25,-0.007185450297946261,-0.0065981817593225855,-0.0026280137885770216,0.018783816449040813,-0.006790771443988319
8250,7.5,-0.005132866013294546,-0.006279539223275066,-0.002612648383678362,0.01864303082262353,-0.0067628959621437446
8250,7.75,-0.003577488119102412,-0.0060185692828511606,-0.002607052596051318,0.01854428255034435,-0.006758953870729556
8250,8.0,-0.002418937880083405,-0.005808748585174328,-0.002604407825849364,0.0184571698586673,-0.006764083806125143
8250,8.25,-0.0015501259322299177,-0.005641152892341239,-0.0026076982834304374,0.018387856113903922,-0.006775629744879552
8250,8.5,-0.0009040252364549417,-0.005523690252147162,-0.0026131639486379754,0.018332021313611335,-0.006788568079546309
8250,8.75,-0.0004328751645417128,-0.005454550181781315,-0.002622079446094716,0.018291037751129835,-0.006798143248083477
8250,9.0,-4.968260858717599e-05,-0.005454044756923793,-0.002639014852402255,0.018259486014919446,-0.00680671689343626
8250,9.25,0.00025438291607216,-0.005527638219422926,-0.0026563499892304776,0.01822899502903752,-0.006808630345965128
8250,9.5,0.0005113964912553115,-0.005632718099882084,-0.0026786853698936852,0.018203009951889726,-0.006804941489562566
8500,6.5,-0.019103993574464795,-0.008927389740239988,-0.0028296986401734614,0.020433217940016846,-0.006943759446215836
8500,6.75,-0.014949636036600822,-0.008447730652509478,-0.0028051526194161625,0.020153979281715806,-0.006773188754326753
8500,7.0,-0.011414209913041873,-0.008027332954821276,-0.0027800919218350373,0.019952743689476193,-0.006671513186471856
8500,7.25,-0.008493889020236622,-0.0076103472506474645,-0.0027592693176217153,0.01973910199211204,-0.006589969409734664
8500,7.5,-0.006128519041382674,-0.007245801498033444,-0.002741703102898896,0.019561839509172785,-0.006545861658320717
8500,7.75,-0.00429448206338634,-0.00693981565766677,-0.002732132293488121,0.019429845260731327,-0.0065327931057694855
8500,8.0,-0.0029100190256201586,-0.006695638321289721,-0.002726410887060382,0.019315474380046993,-0.006537545176371395
8500,8.25,-0.0018931343262167388,-0.006500377932216139,-0.0027267349042929823,0.019216904133251944,-0.006551959781113226
8500,8.5,-0.001147016773945353,-0.006360922322834028,-0.002729391552623639,0.019130778259146553,-0.006563159553426345
8500,8.75,-0.0005817303809578789,-0.006279608882742593,-0.0027345227805284367,0.01905623492619668,-0.006578388835251303
8500,9.0,-0.00014330028307441012,-0.006257498669722139,-0.0027471080875756115,0.01899446780677394,-0.006589879479165006
8500,9.25,0.00019914292054679095,-0.0063154707135595345,-0.0027670391352607737,0.018933853556298175,-0.006595841895244092
8500,9.5,0.0004643257863605754,-0.00642828704416587,-0.002787968361328552,0.01891142132293666,-0.006606892564242628
8750,6.5,-0.021658268492025456,-0.009999042661551272,-0.002969804966891587,0.021529751508584383,-0.006876612231994983
8750,6.75,-0.017086779830961518,-0.009467424469804087,-0.002941971466420057,0.021203738927049187,-0.006653571686136672
8750,7.0,-0.013169419606256838,-0.00898158861706122,-0.002910119982317383,0.020953632623456286,-0.006509083007252059
8750,7.25,-0.009828201215526633,-0.008511779809769138,-0.0028886286335563227,0.020693317167083336,-0.006391962294280518
8750,7.5,-0.00717673410601094,-0.008106787377681002,-0.002867512863296895,0.020487413925032172,-0.006331466359981164
8750,7.75,-0.0050557432343012465,-0.007752966316850518,-0.002855547267046177,0.020318214007371438,-0.006308520479144875
8750,8.0,-0.0034472595277179607,-0.007463499089812586,-0.0028469790910108372,0.020175004822068132,-0.006307171148559831
8750,8.25,-0.002296296651142171,-0.007248547916994141,-0.002842312709589123,0.020040940725493783,-0.006320976131647171
8750,8.5,-0.0014351097334959206,-0.007081348616384986,-0.0028435274517057962,0.019915440016941233,-0.006334874843027194
8750,8.75,-0.0007651280989477982,-0.006974557343351506,-0.002847421629528668,0.019809449112472066,-0.006353465422517246
8750,9.0,-0.00027452256990301294,-0.006936043291311478,-0.0028553323243691864,0.01971945602081604,-0.006371851626951752
8750,9.25,0.00012462436396276644,-0.006980636237027937,-0.002871474829269971,0.019636076359958565,-0.0063887134099864795
8750,9.5,0.0004230738161297154,-0.007098837390774548,-0.002891268998777008,0.019584944890016942,-0.00640485855733175
9000,6.5,-0.024076328396375857,-0.011016482206073874,-0.0031051051677764008,0.022622905947752514,-0.006841236413531959
9000,6.75,-0.01916972729867794,-0.010411948828505047,-0.003071712167724172,0.022263151104535694,-0.006563850777983049
9000,7.0,-0.014828333093792168,-0.00985190908021849,-0.0030355101032668586,0.02196205401157414,-0.006362090700037015
9000,7.25,-0.011151285360227803,-0.009320433644699477,-0.003016521580903486,0.021654714902773264,-0.006206575410050874
9000,7.5,-0.008217114597822928,-0.008877461957204957,-0.0029924226959003875,0.021419321789188928,-0.006123684633649873
9000,7.75,-0.005858370410948055,-0.008481696540805217,-0.0029749848865883166,0.021213430521218157,-0.006083265570847374
9000,8.0,-0.004077588062951776,-0.008177711663119425,-0.002962012736425379,0.02100736003731285,-0.0060663565697502975
9000,8.25,-0.0027649625071894945,-0.007925883780902865,-0.0029528853771907393,0.020833944679218064,-0.00607384224325358
9000,8.5,-0.0017917823893327522,-0.007725816174247058,-0.002951164117135363,0.020681469732821256,-0.006093225981111061
9000,8.75,-0.0010475560676894702,-0.007584396597891896,-0.0029544308078151005,0.020546496128009295,-0.006121790939396021
9000,9.0,-0.00046549052317601536,-0.007523886927053525,-0.0029605643109604785,0.020426931161008355,-0.006148937762691986
9000,9.25,-3.89749878593193e-06,-0.0075420623812121335,-0.0029753559304808164,0.020319561292300392,-0.006175625764168302
9000,9.5,0.0003559245205018158,-0.007651693530764447,-0.002995905149088429,0.020234149681218838,-0.006199470885494662
9250,6.5,-0.026134490553371137,-0.011981473240592067,-0.0032298153585301748,0.023667905636656883,-0.006826484032423252
9250,6.75,-0.020998832236053033,-0.0112955949602771,-0.003193865259497386,0.02328591170456562,-0.006490877754259827
9250,7.0,-0.016372678190748502,-0.010658820529595658,-0.003156259091227298,0.022947929169589543,-0.006231944078749052
9250,7.25,-0.01244351319542858,-0.010062310956342913,-0.0031389681703970496,0.022605209416191485,-0.006035148310211014
9250,7.5,-0.009194541152371727,-0.009576810017335902,-0.003112819545435741,0.022336736350911934,-0.005918226472228838
9250,7.75,-0.006644003202037396,-0.009159399092741438,-0.003088032916675587,0.02207541136876401,-0.005852303666191716
9250,8.0,-0.004653129015554924,-0.008814574852287649,-0.0030719790316595663,0.02182634981653564,-0.005818560125799621
9250,8.25,-0.003172910536331841,-0.008525190190134424,-0.003062361136549896,0.021614987186392653,-0.005819520950641532
9250,8.5,-0.00208648010929835,-0.008287051828311576,-0.0030568190478206247,0.021432526206094593,-0.005843441261703219
9250,8.75,-0.0012791167488899191,-0.008110978515517786,-0.003059065203029121,0.021270920906406587,-0.00588088867994685
9250,9.0,-0.0006585710863937777,-0.008019121096964454,-0.0030642701254137705,0.021129051737698745,-0.00592257669087104
9250,9.25,-0.00016598254600452833,-0.008014864770746755,-0.0030747889383881954,0.020997169908746116,-0.0059583093758313055
9250,9.5,0.0002481986449645035,-0.008112120274240908,-0.003095021204078563,0.02087638291778049,-0.005991349178422922
9500,6.5,-0.02776445859147003,-0.012916798058739687,-0.0033399049857649743,0.02463262122738996,-0.00681987184486843
9500,6.75,-0.022512452352245305,-0.012127671786565486,-0.0033072124960256133,0.024248871725021104,-0.006438315633616298
9500,7.0,-0.01770008874677842,-0.011410013061176727,-0.0032753293425749064,0.023892184038118103,-0.0061234733886230686
9500,7.25,-0.013517891500917756,-0.010756640833161413,-0.0032538193836195717,0.023537209766580247,-0.005881275700620137
9500,7.5,-0.010050439562451885,-0.010217659018646685,-0.0032285382688748143,0.0232368074640803,-0.005726043875185383
9500,7.75,-0.0073150072331955585,-0.009753310594547315,-0.0031979703181406194,0.022923922288608622,-0.005619133551800104
9500,8.0,-0.005151407264126107,-0.009362519510002443,-0.00317857763392837,0.022633329180507644,-0.0055692253555683635
9500,8.25,-0.0035392500156135043,-0.009018270359554492,-0.0031664560174853307,0.022383932701039555,-0.005559973774147409
9500,8.5,-0.002372849630397411,-0.008751767358951668,-0.003157051340775041,0.022173887961891126,-0.005589773901352402
9500,8.75,-0.0014813662531310001,-0.008557528568587713,-0.0031581262557267564,0.02198756429201154,-0.005632504538976235
9500,9.0,-0.0007727795800427373,-0.008431832543923434,-0.003166538144938613,0.02182421860802819,-0.005683282217443519
