Teff,logg,u,u_s,u-u_s,g,g_s,g-g_s,r,r_s,r-r_s,i,i_s,i-i_s,z,z_s,z-z_s
5250,8.75,-4.052327169986587,-4.527283343332325,0.47495617334573836,-7.085025815932543,-7.2361564114817405,0.15113059554919772,-7.0943072705311,-7.168968404883458,0.07466113435235755,-6.778292243476461,-6.904528947867544,0.1262367043910828,-6.010691534043541,-6.03830676647458,0.027615232431038805
5250,9.0,-4.0248954729616635,-4.500748111707701,0.4758526387460371,-7.084639308950226,-7.235191433298375,0.1505521243481489,-7.098759072720952,-7.173398657300734,0.07463958457978137,-6.782078287142593,-6.908308712982368,0.1262304258397755,-6.01401297728874,-6.041626055033749,0.027613077745009207
5250,9.25,-3.9991082560075206,-4.475740410140748,0.47663215413322746,-7.083933903409118,-7.2338982846596664,0.14996438125054823,-7.103248678386702,-7.177860629590466,0.07461195120376374,-6.785984436373056,-6.912208732905771,0.12622429653271539,-6.017454737578692,-6.045066012467828,0.02761127488913573
5250,9.5,-3.975171037569641,-4.452439129688017,0.4772680921183756,-7.08296511421004,-7.232334494609486,0.14936938039944536,-7.107793187489634,-7.182371562681766,0.07457837519213228,-6.790056322456241,-6.916274224615876,0.12621790215963458,-6.021056496682075,-6.0486657868760965,0.027609290194021696
5500,6.5,-4.788626782837856,-5.243376935252424,0.45475015241456873,-7.3497861169144585,-7.507999397048053,0.15821328013359448,-7.256894796391322,-7.332211144752218,0.07531634836089651,-6.906855828650716,-7.032797114215267,0.12594128556455075,-6.118733945599004,-6.146247876390408,0.02751393079140385
5500,6.75,-4.770048559189895,-5.225780040761233,0.4557314815713376,-7.353043714031539,-7.511175548936311,0.158131834904772,-7.263434472341078,-7.338770215228934,0.07533574288785516,-6.9140803997053375,-7.0400136487033045,0.12593324899796698,-6.125200093993037,-6.152706316221266,0.027506222228229404
5500,7.0,-4.75304096006024,-5.209678546400802,0.4566375863405625,-7.355641977483458,-7.513804512776751,0.15816253529329316,-7.268850476396469,-7.344221081615483,0.07537060521901395,-6.920256433524184,-7.046182905395323,0.12592647187113926,-6.130703893843183,-6.158206583122574,0.027502689279391035
5500,7.25,-4.730034644522068,-5.1879361188126225,0.45790147429055494,-7.3595790594958075,-7.517698924660866,0.15811986516505883,-7.274462303849841,-7.349935397176413,0.07547309332657193,-6.92621051889013,-7.05212975858133,0.1259192396911999,-6.135983907448384,-6.163482490633747,0.02749858318536269
5500,7.5,-4.701347395623877,-5.16092392387252,0.45957652824864326,-7.363681588986388,-7.521658609008075,0.15797702002168634,-7.281125539999582,-7.356718157918351,0.07559261791876892,-6.932733507253172,-7.058641485710268,0.12590797845709645,-6.141731647818656,-6.169226200916029,0.027494553097373142
5500,7.75,-4.670009573386565,-5.131376989231011,0.46136741584444607,-7.36756953520425,-7.525313962131126,0.1577444269268753,-7.2875173830284545,-7.363261188376047,0.07574380534759229,-6.939344759076299,-7.065242334746497,0.12589757567019788,-6.147546193051241,-6.175036989717118,0.027490796665876616
5500,8.0,-4.6379859887585795,-5.10108050299284,0.4630945142342604,-7.370965462338486,-7.5283710677136995,0.15740560537521375,-7.2933574914566535,-7.36924795742814,0.07589046597148652,-6.945311073692029,-7.071199665982544,0.12588859229051508,-6.152776076744232,-6.180263633159381,0.027487556415149328
5500,8.25,-4.606430208078624,-5.071109913441596,0.4646797053629719,-7.373745669623151,-7.53072775836106,0.15698208873790875,-7.2987823241634935,-7.374782566131241,0.07600024196774768,-6.950630356575775,-7.0765111018154805,0.12588074523970505,-6.157428005003684,-6.184912489922308,0.027484484918623764
5500,8.5,-4.576213594101418,-5.04227834326478,0.4660647491633618,-7.3758755553533355,-7.5323852169304,0.15650966157706492,-7.30399128645475,-7.380044362723513,0.07605307626876368,-6.955462778002552,-7.081335750666359,0.1258729726638066,-6.161655367701304,-6.189137055180421,0.027481687479117056
5500,8.75,-4.547741639497676,-5.0149960284298984,0.46725438893222204,-7.377348800893078,-7.533362499387213,0.15601369849413516,-7.309069215255693,-7.385131041927313,0.07606182667161931,-6.959940723676695,-7.085806568065184,0.12586584438848902,-6.165580183636763,-6.193059400851727,0.027479217214963825
5500,9.0,-4.521247335496163,-4.989492343550644,0.4682450080544811,-7.378256917354534,-7.533760966537056,0.1555040491825217,-7.314163260501029,-7.390207033852743,0.07604377335171364,-6.964277997252392,-7.090137327111485,0.1258593298590931,-6.16939876766704,-6.19687565014225,0.027476882475209408
5500,9.25,-4.497042139471429,-4.966087644455907,0.4690455049844786,-7.378622122087645,-7.533609866405715,0.1549877443180705,-7.319189386757035,-7.395207256271522,0.0760178695144873,-6.968496038630729,-7.0943490186029585,0.12585297997222966,-6.173132582787584,-6.200607384855342,0.027474802067757764
5500,9.5,-4.475257913425477,-4.94492748850114,0.4696695750756632,-7.378520395337642,-7.5329941056787675,0.15447371034112578,-7.324131334953922,-7.400114616992273,0.07598328203835081,-6.97272007630044,-7.09856732387254,0.12584724757209997,-6.1768918168330025,-6.204364712001482,0.027472895168479283
5750,6.5,-5.165523127069875,-5.615847035855914,0.45032390878603934,-7.600429986274317,-7.761691636674058,0.16126165039974083,-7.441236107979705,-7.517820252984137,0.076584145004432,-7.059074659723162,-7.184698697383599,0.12562403766043673,-6.248076680917965,-6.275479890502531,0.027403209584566213
5750,6.75,-5.1557211564038035,-5.6064960403894695,0.450774883985666,-7.60532815165557,-7.766501958822733,0.16117380716716312,-7.449433726105546,-7.526023588193233,0.07658986208768681,-7.068042645164393,-7.193657305546985,0.12561466038259184,-6.256161927471446,-6.283550478143162,0.027388550671716416
5750,7.0,-5.144538349599774,-5.5959078813026295,0.45136953170285565,-7.609866320587361,-7.771042785340153,0.16117646475279201,-7.456987443949359,-7.533597279701855,0.07660983575249602,-7.076339806557765,-7.201945432183653,0.12560562562588728,-6.263585010330633,-6.2909692193517515,0.027384209021118266
5750,7.25,-5.134922692726409,-5.586837793345314,0.45191510061890483,-7.613250302155688,-7.774539675760298,0.16128937360461038,-7.463168639869018,-7.539809758371089,0.07664111850207078,-7.08339654910311,-7.208994752476475,0.12559820337336447,-6.269908925158738,-6.297286774392806,0.027377849234067497
5750,7.5,-5.119474402784409,-5.5722610949996145,0.45278669221520573,-7.616733910894663,-7.778086093331389,0.1613521824367261,-7.469455109365949,-7.5461598457149,0.07670473634895103,-7.0904044767073415,-7.215994496493767,0.1255900197864257,-6.276140784167577,-6.303515099543166,0.027374315375588765
5750,7.75,-5.097677083181477,-5.551759235775592,0.4540821525941148,-7.62122983537353,-7.782597169802468,0.16136733442893814,-7.4757627562700435,-7.552556628049217,0.07679387177917363,-7.097310906999532,-7.222891888522643,0.12558098152311103,-6.282244207755564,-6.309614512662463,0.02737030490689918
5750,8.0,-5.072217902957757,-5.527904720635764,0.4556868176780071,-7.626783948637495,-7.78803152876262,0.1612475801251243,-7.482643985467554,-7.559598694034786,0.07695470856723219,-7.104038209854647,-7.229609071178007,0.12557086132336082,-6.288173850318888,-6.315539796297585,0.02736594597869768
5750,8.25,-5.044711820691049,-5.502049560801321,0.4573377401102725,-7.631988771603471,-7.792995739307642,0.16100696770417144,-7.489753028492448,-7.566852541768505,0.0770995132760568,-7.111083182762936,-7.236642918663609,0.12555973590067282,-6.2943633947494,-6.321724946890004,0.027361552140604317
5750,8.5,-5.016115272702116,-5.4750672866173,0.4589520139151837,-7.6365117264955416,-7.797170894286147,0.1606591677906053,-7.496431738413932,-7.573651126497641,0.07721938808370865,-7.117826080326477,-7.2433751374062005,0.12554905707972353,-6.300290364319498,-6.327647977140504,0.027357612821006683
5750,8.75,-4.9878817410899785,-5.448295498098382,0.4604137570084035,-7.640202821953903,-7.8004479274321525,0.16024510547824988,-7.502664256597551,-7.5799634493820065,0.07729919278445507,-7.12383371912065,-7.249374157412582,0.12554043829193162,-6.305576173012476,-6.332930348684265,0.027354175671788994
5750,9.0,-4.960709419653885,-5.422403004080785,0.4616935844269001,-7.643058004674309,-7.8028462598488595,0.15978825517455064,-7.508650486904671,-7.585979695583209,0.07732920867853821,-7.129284507803636,-7.254816656037445,0.12553214823380898,-6.310375767691308,-6.337726795169779,0.027351027478470513
5750,9.25,-4.935326327391348,-5.398099866573855,0.46277353918250697,-7.645079344071611,-7.804390464979264,0.15931112090765254,-7.514554943070621,-7.591883505343905,0.07732856227328355,-7.134392597961753,-7.259917276382808,0.12552467842105486,-6.314894696017181,-6.342243043969798,0.027348347952617758
5750,9.5,-4.912266105433858,-5.375893347703741,0.46362724226988306,-7.646315458192948,-7.805140544089461,0.15882508589651323,-7.520346504294899,-7.597641327623556,0.077294823328657,-7.139232771999598,-7.264750702089383,0.12551793008978507,-6.319200659403812,-6.3465465537069505,0.027345894303138607
6000,6.5,-5.483071832796735,-5.930511652884462,0.44743982008772676,-7.824844532401968,-7.9887157545664,0.16387122216443117,-7.608371036143886,-7.686070886572139,0.07769985042825311,-7.1983664102315466,-7.323709587055152,0.12534317682360552,-6.366648694355657,-6.393953629072211,0.02730493471655393
6000,6.75,-5.482324186381078,-5.9297869155366705,0.4474627291555926,-7.830644668110136,-7.9944868799201,0.16384221180996406,-7.615647918485401,-7.693377188441168,0.07772926995576768,-7.206055807026793,-7.331391502649762,0.12533569562296876,-6.3736489235340485,-6.400935273049523,0.027286349515474484
6000,7.0,-5.478880226282371,-5.9265324051445845,0.44765217886221365,-7.83692922796364,-8.000734770548831,0.16380554258519098,-7.624415031784789,-7.702186306147748,0.07777127436295928,-7.214960019751892,-7.340285630954071,0.12532561120217878,-6.381638574224379,-6.408914019279283,0.027275445054904424
6000,7.25,-5.4743525898592935,-5.922305049271966,0.44795245941267225,-7.842755345027857,-8.006633969539703,0.16387862451184532,-7.632974361111572,-7.710773771956845,0.07779941084527309,-7.224345155224167,-7.349660258272902,0.1253151030487345,-6.390030875822475,-6.4173011409853515,0.027270265162876228
6000,7.5,-5.47086690675232,-5.9191101486676985,0.4482432419153781,-7.847331750327502,-8.011403466478217,0.16407171615071547,-7.640094496267352,-7.717927098257579,0.07783260199022735,-7.232421602571161,-7.357728971492573,0.12530736892141192,-6.39735505618459,-6.424619427754923,0.027264371570332457
6000,7.75,-5.4618776202500285,-5.910722761597405,0.44884514134737685,-7.852005333585172,-8.01622692816127,0.16422159457609808,-7.6473225104500635,-7.725206598997335,0.0778840885472718,-7.240484879037666,-7.3657833899197165,0.12529851088205035,-6.4045518771688315,-6.431811165525193,0.02725928835636182
6000,8.0,-5.447099306605626,-5.896935712236996,0.44983640563136973,-7.857136881645008,-8.02144509252177,0.1643082108767615,-7.65465059227677,-7.732615772519463,0.07796518024269261,-7.248496168843591,-7.373784867530318,0.12528869868672743,-6.411675006335901,-6.438929618263138,0.027254611927236994
6000,8.25,-5.428055215829257,-5.879165004263626,0.4511097884343691,-7.862818653786654,-8.02712427173169,0.16430561794503618,-7.661980267525021,-7.740062719345499,0.07808245182047813,-7.256312683705325,-7.381590771749455,0.12527808804413,-6.418578473249813,-6.445828487546688,0.027250014296875236
6000,8.5,-5.406044996135176,-5.8586182802557225,0.45257328412054676,-7.869256469060037,-8.033437694151903,0.16418122509186617,-7.669131976825025,-7.747359773124295,0.07822779629927012,-7.263752956667037,-7.389020605194286,0.1252676485272488,-6.42513069623346,-6.452375989238341,0.027245293004881432
6000,8.75,-5.381786962835317,-5.835867082449184,0.45408011961386663,-7.87560885620465,-8.039516547232228,0.1639076910275783,-7.6764397191584095,-7.754805192989256,0.07836547383084635,-7.270890597494063,-7.39614696757193,0.12525637007786727,-6.431403891173183,-6.458644468813418,0.02724057764023513
6000,9.0,-5.356457387373933,-5.812017830148797,0.45556044277486407,-7.88115611956329,-8.044707449807216,0.16355133024392643,-7.683905096920256,-7.7623559140401035,0.07845081711984747,-7.277879659608612,-7.4031243528871045,0.12524469327849275,-6.4375489710203055,-6.46478503749287,0.027236066472564602
6000,9.25,-5.33131599378255,-5.7882025822460434,0.45688658846349384,-7.885660058763371,-8.04879709244726,0.16313703368388843,-7.691043870309631,-7.769544379710272,0.0785005094006408,-7.284582553105686,-7.409817807910397,0.12523525480471065,-6.443479002550486,-6.470711209673336,0.027232207122850127
