Teff,logg,u,u_s,u-u_s,g,g_s,g-g_s,r,r_s,r-r_s,i,i_s,i-i_s,z,z_s,z-z_s
5250,9.5,-4.062538082911296,-4.786912163957698,0.7243740810464026,-7.021592429823258,-7.189751034781629,0.16815860495837143,-7.123936932399353,-7.236662803000559,0.11272587060120642,-6.869543742592917,-6.965535378020906,0.09599163542798905,-6.181409287200964,-6.25340090361696,0.07199161641599616
5500,6.5,-4.841896901052248,-5.520664770056186,0.6787678690039378,-7.2856014884256375,-7.460721936583283,0.17512044815764582,-7.275197159072313,-7.388678229625128,0.11348107055281531,-6.985773372989296,-7.081875630036759,0.09610225704746256,-6.279769281260009,-6.351936985454731,0.0721677041947224
5500,6.75,-4.825118474562817,-5.505994220890646,0.6808757463278283,-7.288950894850753,-7.464001847392293,0.17505095254153957,-7.281676214787733,-7.395190476274831,0.1135142614870972,-6.992992435331676,-7.0890937125249,0.09610127719322392,-6.286326323050869,-6.358507710888585,0.07218138783771622
5500,7.0,-4.809719865165494,-5.492467822557764,0.6827479573922695,-7.291603976337239,-7.46670950001085,0.17510552367361143,-7.287029011291008,-7.400592082423561,0.11356307113255326,-6.999163941497507,-7.095264184783112,0.09610024328560485,-6.291916618977069,-6.364111028136406,0.07219440915933717
5500,7.25,-4.788750205807101,-5.474103042611393,0.6853528368042916,-7.29562910412098,-7.4707512277369155,0.17512212361593527,-7.292625588808328,-7.406320655924244,0.11369506711591626,-7.005111113722098,-7.1012112911807534,0.09610017745865562,-6.297262603249319,-6.369468688263925,0.07220608501460646
5500,7.5,-4.762642284428939,-5.451418010495853,0.6887757260669147,-7.2998022937303055,-7.474900270899131,0.17509797716882503,-7.299265704933617,-7.413110272385186,0.11384456745156868,-7.01161416736727,-7.107717486504928,0.0961033191376579,-6.303045972243169,-6.375259471951598,0.07221349970842894
5500,7.75,-4.734016636375493,-5.426436686493208,0.6924200501177147,-7.303759443372318,-7.478785963675431,0.1750265203031134,-7.3056250214023315,-7.4196504652261375,0.11402544382380597,-7.018211948550476,-7.114316160361323,0.09610421181084661,-6.3089250414136835,-6.381149609788135,0.07222456837445179
5500,8.0,-4.704580274888151,-5.400509540600165,0.6959292657120137,-7.307260468921559,-7.482108744535992,0.1748482756144334,-7.311435454156108,-7.425641420519266,0.1142059663631585,-7.0241661708702985,-7.120271201791407,0.09610503092110889,-6.3142170712084855,-6.38645254924268,0.0722354780341945
5500,8.25,-4.675388500130332,-5.374526652158728,0.6991381520283966,-7.310212924574714,-7.484752497490188,0.1745395729154744,-7.316848425126263,-7.431184108085649,0.11433568295938557,-7.029474529291736,-7.125580728074407,0.09610619878267102,-6.318923969625541,-6.391169211928453,0.07224524230291252
5500,8.5,-4.647214458008133,-5.349168122320531,0.7019536643123985,-7.312570774000829,-7.486707103417022,0.17413632941619284,-7.322064962353959,-7.436454269659869,0.11438930730590968,-7.034297098894783,-7.1304038203804865,0.09610672148570387,-6.3232010379005885,-6.395455137774789,0.0722540998742005
5500,8.75,-4.620491475775964,-5.3248569452963075,0.7043654695203436,-7.31429274209459,-7.4879839846227725,0.17369124252818224,-7.327168799613975,-7.441548744611961,0.1143799449979852,-7.038766945306627,-7.134873819164206,0.09610687385757899,-6.3271734654301355,-6.3994359308852395,0.07226246545510406
5500,9.0,-4.595438413955321,-5.301825168084125,0.706386754128804,-7.315446976275414,-7.488677986781244,0.17323101050583034,-7.332297565895896,-7.4466274632541065,0.11432989735821053,-7.043097625744053,-7.139204195603234,0.09610656985918098,-6.33103990914174,-6.40331066622932,0.0722707570875798
5500,9.25,-4.572405070219993,-5.280417059536184,0.7080119893161907,-7.316045565106688,-7.488813858006157,0.1727682928994696,-7.337354763098581,-7.4516229182694325,0.11426815517085132,-7.047311562701591,-7.143416991630769,0.09610542892917806,-6.3348228805127995,-6.407101889109359,0.07227900859655989
5500,9.5,-4.551523894464285,-5.260809107069871,0.709285212605586,-7.31615631249031,-7.488470247753575,0.172313935263265,-7.342319332257343,-7.456514504568062,0.11419517231071907,-7.05153236875956,-7.147636307761999,0.09610393900243963,-6.338635091334329,-6.410922688102179,0.07228759676785046
5750,6.5,-5.211539993080763,-5.880799832656326,0.6692598395755631,-7.535665645833479,-7.713132547995162,0.17746690216168304,-7.461461700655196,-7.576232277614505,0.11477057695930881,-7.137387212020023,-7.233595982706227,0.09620877068620359,-6.410178778883736,-6.48258668583502,0.07240790695128396
5750,6.75,-5.2028155608550755,-5.873123544522276,0.6703079836672003,-7.540642722567888,-7.718034291135137,0.17739156856724847,-7.469591895594885,-7.584381002284932,0.11478910669004705,-7.146350183532331,-7.242557315245023,0.09620713171269202,-6.41837741822868,-6.490801504929141,0.07242408670046174
5750,7.0,-5.192914929694322,-5.864532179956672,0.6716172502623508,-7.545239738661454,-7.722649799838877,0.1774100611774223,-7.4770844069298334,-7.591907197040239,0.11482279011040575,-7.154640748608134,-7.250846793960868,0.09620604535273358,-6.425901922813498,-6.4983422169899825,0.07244029417648434
5750,7.25,-5.184423245559326,-5.857179403443023,0.6727561578836969,-7.548641595330917,-7.726194099995798,0.17755250466488093,-7.4831962485781425,-7.5980699808035475,0.11487373222540498,-7.161692765060547,-7.25789744660354,0.09620468154299289,-6.432317257719404,-6.504771565725672,0.07245430800626806
5750,7.5,-5.170476939825878,-5.84503788591557,0.6745609460896915,-7.552152362471109,-7.7298355922686,0.1776832297974913,-7.489424326287644,-7.604386697927687,0.11496237164004341,-7.168693643129966,-7.264897954686315,0.0962043115563489,-6.438634424855174,-6.511102136807313,0.07246771195213952
5750,7.75,-5.150722817062007,-5.8279889233335105,0.6772661062715031,-7.556681700040709,-7.734487811047561,0.17780611100685206,-7.495679865162344,-7.610765595405173,0.11508573024282853,-7.175589633411455,-7.271794264780588,0.09620463136913315,-6.444816845244329,-6.517297563388432,0.07248071814410295
5750,8.0,-5.127726179289144,-5.808324127713224,0.6805979484240794,-7.562269562997621,-7.740111859083978,0.17784229608635727,-7.502569154855909,-7.617850776165557,0.11528162130964859,-7.182302162519338,-7.278508579721979,0.09620641720264089,-6.450796845478095,-6.523288506694939,0.07249166121684425
5750,8.25,-5.102723082448339,-5.786737493290008,0.6840144108416695,-7.5675483251642355,-7.745306103217985,0.17775777805374915,-7.509660835562812,-7.625127093009571,0.11546625744675865,-7.189327258485431,-7.285536747578401,0.09620948909297056,-6.4570360270207665,-6.5295375245224925,0.07250149750172596
5750,8.5,-5.07656893965083,-5.763901597401233,0.6873326577504031,-7.572218033494586,-7.749745301333078,0.17752726783849226,-7.516324097148701,-7.631937157684938,0.1156130605362371,-7.196055978363351,-7.292266245092581,0.09621026672922994,-6.463027608683799,-6.535540282943941,0.07251267426014252
5750,8.75,-5.050526704590556,-5.740860206119589,0.6903335015290324,-7.576127939684444,-7.753309980432459,0.1771820407480149,-7.522564930310352,-7.638263851450084,0.11569892113973168,-7.202053083802102,-7.298264077219194,0.09621099341709183,-6.468374239633203,-6.540897778194839,0.07252353856163651
5750,9.0,-5.025260278055139,-5.718222069585696,0.692961791530557,-7.579236442301287,-7.756008757745072,0.17677231544378458,-7.528577426430978,-7.6442946349360525,0.11571720850507461,-7.20749420194808,-7.303705239553118,0.09621103760503757,-6.4732296569035945,-6.545763159263739,0.07253350236014455
5750,9.25,-5.001479882545517,-5.696655423593459,0.6951755410479414,-7.581518541936514,-7.757854733199949,0.17633619126343447,-7.534518892172311,-7.650206413753114,0.11568752158080287,-7.212595820752465,-7.308806184860188,0.09621036410772277,-6.477803619099955,-6.550346653474296,0.07254303437434118
5750,9.5,-4.979672776158459,-5.676606533944174,0.6969337577857146,-7.583004613372427,-7.758898525937877,0.17589391256544928,-7.540353460777933,-7.655964131824664,0.11561067104673128,-7.217430549462797,-7.313639838692698,0.09620928922990046,-6.482164633015088,-6.554716885373004,0.07255225235791585
6000,6.5,-5.524173164555606,-6.187263711219874,0.663090546664268,-7.759548149813423,-7.939045196765164,0.17949704695174162,-7.630238884702258,-7.7461626613934165,0.11592377669115805,-7.276145311417089,-7.372447904713898,0.09630259329680868,-6.529770470783518,-6.602399944767107,0.07262947398358932
6000,6.75,-5.523871225174165,-6.187005493176212,0.6631342680020467,-7.765409028440253,-7.944872345685333,0.17946331724508013,-7.637488109895816,-7.753455234980027,0.11596712508421092,-7.283829243012544,-7.380130852167849,0.09630160915530439,-6.536850283792177,-6.609493051388853,0.0726427675966761
6000,7.0,-5.521149935984226,-6.184737439115853,0.6635875031316267,-7.771750983097842,-7.951186014705971,0.17943503160812924,-7.646235298451742,-7.7622542728837765,0.11601897443203413,-7.2927162820169436,-7.389020527674052,0.09630424565710882,-6.544903294587876,-6.61755949231571,0.07265619772783438
6000,7.25,-5.51749921067049,-6.181752542507439,0.6642533318369495,-7.777607308079368,-7.957132633601045,0.1795253255216771,-7.654727401467799,-7.770793728086069,0.11606632661827021,-7.302093787489877,-7.398396710448814,0.09630292295893739,-6.553413339131026,-6.626087840742162,0.07267450161113587
6000,7.5,-5.514774406650428,-6.179625999282738,0.66485159263231,-7.78217039476219,-7.961921663906317,0.17975126914412698,-7.661773803017564,-7.7778971696880035,0.11612336667043976,-7.310165271520731,-7.406466871448199,0.09630159992746812,-6.56082928602471,-6.633517400832268,0.07268811480755843
6000,7.75,-5.506896035616663,-6.173000717521667,0.6661046819050043,-7.78683230776128,-7.966808400962545,0.17997609320126529,-7.668933250883658,-7.785140786827679,0.11620753594402089,-7.318221064219234,-7.414522021862254,0.09630095764302027,-6.568124188152726,-6.640827993421791,0.0727038052690645
6000,8.0,-5.493724575443647,-6.161921103419395,0.6681965279757485,-7.791949115637873,-7.972131722752163,0.1801826071142898,-7.676211872298957,-7.792531893381568,0.11632002108261119,-7.326222357946893,-7.422523183140793,0.09630082519390015,-6.575337008805622,-6.648055500403867,0.07271849159824484
6000,8.25,-5.476660502435248,-6.147546380899154,0.6708858784639062,-7.797614200546299,-7.9779502973852665,0.18033609683896756,-7.6835072193214415,-7.799979394465559,0.11647217514411778,-7.334025541564905,-7.430327165223609,0.09630162365870376,-6.582320148396811,-6.655052463523422,0.07273231512661127
6000,8.5,-5.456897258306853,-6.130859668574434,0.6739624102675812,-7.804095255820471,-7.9844535284495315,0.18035827262906068,-7.6906479701527495,-7.807307032143154,0.11665906199040421,-7.3414524868500095,-7.437755212691464,0.09630272584145416,-6.588943536989493,-6.661689204684002,0.07274566769450885
6000,8.75,-5.434935096236959,-6.1120589546324915,0.6771238583955324,-7.810568495839089,-7.990770301082453,0.18020180524336382,-7.697973740293381,-7.814803692611694,0.11682995231831228,-7.348572632600199,-7.444877408691745,0.09630477609154653,-6.595269926222866,-6.668026546641045,0.0727566204181791
6000,9.0,-5.411856268112736,-6.092060142842794,0.6802038747300578,-7.816320068948112,-7.996231821634073,0.17991175268596038,-7.705461220355403,-7.822391478132555,0.11693025777715249,-7.3555413325947825,-7.45184881532219,0.09630748272740774,-6.601458064740974,-6.674223782947788,0.07276571820681355
6000,9.25,-5.3887136226369385,-6.071669894652288,0.6829562720153497,-7.821087541849931,-8.000618779816257,0.17953123796632653,-7.712629848179972,-7.829602574812903,0.11697272663293035,-7.362233504163839,-7.458541056536056,0.09630755237221678,-6.607454290524391,-6.680231956162043,0.07277766563765198
6000,9.5,-5.366279840353737,-6.051609325015789,0.6853294846620521,-7.824768871284842,-8.003886788017201,0.1791179167323591,-7.719618174491686,-7.836568971476044,0.11695079698435862,-7.368376453908809,-7.464683083090964,0.09630662918215549,-6.612983023422277,-6.685771892577481,0.07278886915520388
6250,6.5,-5.794159020834432,-6.453374280928866,0.6592152600944345,-7.966919482074207,-8.148131850410465,0.18121236833625787,-7.788435270464053,-7.90547034667625,0.117035076212197,-7.4069775020338575,-7.503366354052879,0.0963888520190217,-6.642974710044136,-6.715810851293945,0.07283614124980886
6250,6.75,-5.798205439547946,-6.4566487997967705,0.6584433602488247,-7.971254011422214,-8.152445298477744,0.18119128705552967,-7.794777418421074,-7.911853785788981,0.11707636736790761,-7.413288376298166,-7.509680122240095,0.09639174594192923,-6.64873571454816,-6.721581256317318,0.07284554176915847
6250,7.0,-5.80195518042947,-6.460101851290041,0.658146670860571,-7.976293796127393,-8.157535055640036,0.18124125951264247,-7.801946530616075,-7.919043718040044,0.11709718742396902,-7.421477262550088,-7.5178676026860245,0.09639034013593673,-6.656213021989625,-6.729071994160936,0.07285897217131065
6250,7.25,-5.804078603830792,-6.4622581549572224,0.6581795511264303,-7.9830765259276255,-8.164396012604602,0.18131948667697628,-7.809362822919379,-7.92651739156943,0.1171545686500508,-7.429827965867126,-7.526216621235761,0.09638865536863506,-6.663828495308579,-6.73670492447161,0.07287642916303128
6250,7.5,-5.805793519078531,-6.464192010712125,0.6583984916335943,-7.989992196477914,-8.171458694957717,0.18146649847980356,-7.817881398567561,-7.935140883733808,0.1172594851662474,-7.438069261606458,-7.534461914786547,0.09639265318008938,-6.671306500965361,-6.744190891169975,0.07288439020461368
6250,7.75,-5.8079311656773775,-6.466538558597922,0.658607392920544,-7.9957486676329275,-8.17750309983052,0.18175443219759302,-7.825824481211718,-7.943133731729812,0.11730925051809393,-7.447155278912387,-7.543546305040191,0.09639102612780448,-6.679630574313624,-6.752531987422362,0.07290141310873821
6250,8.0,-5.805236510616144,-6.464683202220936,0.6594466916047921,-8.001532314093623,-8.183569861793437,0.18203754769981373,-7.833816501427197,-7.951207313806453,0.11739081237925575,-7.456165483253773,-7.552555654587458,0.09639017133368455,-6.68782506553131,-6.7607434368671555,0.07291837133584522
6250,8.25,-5.797933323767275,-6.458961452118853,0.6610281283515782,-8.007782161137445,-8.190108006529218,0.1823258453917731,-7.841926863931683,-7.95942757318792,0.11750070925623746,-7.465112430635827,-7.5615025056420535,0.09639007500622654,-6.6959154817555095,-6.768850285953057,0.07293480419754772
6250,8.5,-5.786840980078718,-6.45003073156354,0.663189751484822,-8.014490154457938,-8.197036720870269,0.1825465664123307,-7.849989086557759,-7.967637186573544,0.11764810001578496,-7.473820655637546,-7.570211455657454,0.09639080001990763,-6.703742859748548,-6.776692828239895,0.07294996849134705
6250,8.75,-5.7725599897329865,-6.438305543995227,0.6657455542622408,-8.02146714558896,-8.20411073660674,0.18264359101777927,-7.857947472694601,-7.975754302964038,0.11780683026943706,-7.48226438165511,-7.578656216682639,0.09639183502752857,-6.711298599088618,-6.784263148765213,0.07296454967659471
6250,9.0,-5.75539396845398,-6.423924571033542,0.6685306025795619,-8.02863854590252,-8.211215600519875,0.1825770546173544,-7.865660825768664,-7.9836202008191535,0.11795937505048926,-7.490242419915596,-7.586635402406397,0.09639298249080142,-6.7184198798197805,-6.791398067708517,0.07297818788873656
6250,9.25,-5.736360941896027,-6.407828741399197,0.6714677995031693,-8.036178992050157,-8.218521050212008,0.18234205816185067,-7.873415634432849,-7.991510746972921,0.11809511254007177,-7.497678693789144,-7.59407243669283,0.09639374290368607,-6.725048313661862,-6.798039242809789,0.07299092914792737
6250,9.5,-5.716167215737034,-6.390412488183724,0.6742452724466901,-8.042809640462988,-8.224820267800098,0.18201062733711026,-7.881614048723183,-7.999768587663475,0.11815453894029204,-7.505060629614551,-7.601456060360132,0.09639543074558077,-6.731639058910414,-6.80464008546101,0.07300102655059604
6500,6.5,-6.033373559564783,-6.690018494605855,0.6566449350410721,-8.158843331065203,-8.341557583621253,0.18271425255604967,-7.937931334681355,-8.056022538112874,0.11809120343151847,-7.531209162821586,-7.627681762674143,0.0964725998525573,-6.750574601122441,-6.8236028618039555,0.07302826068151447
6500,6.75,-6.041072214193832,-6.696307576903244,0.6552353627094121,-8.161698739880219,-8.344465038407051,0.18276629852683257,-7.94189407389651,-8.060000543028448,0.11810646913193779,-7.536468424594826,-7.632937762711975,0.0964693381171493,-6.755526512730281,-6.828566698981785,0.07304018625150377
6500,7.0,-6.047877498061418,-6.702075183990264,0.6541976859288461,-8.16584180061098,-8.348649243240427,0.18280744262944637,-7.946870652355003,-8.065031802488889,0.1181611501338864,-7.542020756754955,-7.638489648021718,0.09646889126676328,-6.760685365964147,-6.833735656629582,0.07305029066543511
6500,7.25,-6.053740575058551,-6.707374498355769,0.6536339232972175,-8.171050251847959,-8.353933593189936,0.18288334134197726,-7.953400780911807,-8.071649957987965,0.11824917707615867,-7.548340565009532,-7.644814008939942,0.09647344393041024,-6.766428531638713,-6.839485857209443,0.07305732557072986
6500,7.5,-6.0596331481343455,-6.713017535159846,0.6533843870255005,-8.177049427195008,-8.360092164134574,0.18304273693956574,-7.961052978246887,-8.079346016590236,0.11829303834334937,-7.556972481935219,-7.653444240436112,0.0964717585008934,-6.774296121973968,-6.8473688142235325,0.07307269224956414
6500,7.75,-6.066099814323401,-6.719377176654486,0.6532773623310852,-8.184015913977863,-8.367331168205567,0.18331525422770412,-7.968330815452926,-8.086691681542607,0.11836086608968088,-7.565312904257567,-7.66178320900778,0.09647030475021268,-6.781963502460609,-6.855051122047225,0.07308761958661592
6500,8.0,-6.072247718770811,-6.725527164592894,0.6532794458220827,-8.191041353910784,-8.374673272759114,0.18363191884833086,-7.976223365804348,-8.0946907357952,0.11846736999085294,-7.573541551325999,-7.670013774301726,0.0964722229757271,-6.789452037267321,-6.86255060685551,0.07309856958818983
6500,8.25,-6.074032883720516,-6.727900532061245,0.6538676483407286,-8.198307851534235,-8.382277038122616,0.18396918658838146,-7.985254560876562,-8.103804914143936,0.11855035326737351,-7.583356043853506,-7.67982923568486,0.09647319183135394,-6.798380666310518,-6.871494351153412,0.0731136848428946
6500,8.5,-6.07176442094724,-6.726838890783238,0.6550744698359985,-8.205773653575179,-8.390079250322426,0.18430559674724734,-7.99427798315342,-8.112926428633905,0.11864844548048481,-7.593358545469627,-7.689831317873203,0.0964727724035761,-6.807454299333283,-6.880586202772523,0.07313190343923992
6500,8.75,-6.065977098193482,-6.7227754356632055,0.6567983374697235,-8.213697315112977,-8.398274251422631,0.18457693630965366,-8.003222051572198,-8.121988954462761,0.11876690289056313,-7.6030803705846886,-7.699553644787613,0.09647327420292484,-6.816226200319306,-6.889374682760764,0.07314848244145722
6500,9.0,-6.057025115969278,-6.715952349847949,0.6589272338786714,-8.221938509273993,-8.406653187575472,0.18471467830147859,-8.012013308205493,-8.1309251329046,0.11891182469910788,-7.612510910271709,-7.708984939310472,0.09647402903876312,-6.824696575353794,-6.897861049847091,0.07316447449329644
6500,9.25,-6.0450455377301076,-6.706396895337093,0.6613513576069856,-8.23028752561514,-8.414980290946449,0.18469276533130952,-8.02063891460718,-8.13969846576867,0.11905955116149158,-7.621527196248724,-7.718002112789826,0.09647491654110141,-6.832775191336889,-6.905954957573758,0.07317976623686917
6500,9.5,-6.030478863096278,-6.694436779198536,0.6639579161022588,-8.238654832143883,-8.423191373929445,0.18453654178556178,-8.029109061523013,-8.148291501972015,0.11918244044900206,-7.630053512277556,-7.7265290665528035,0.09647555427524779,-6.8404053489390755,-6.9135993436934875,0.07319399475441202
6750,6.5,-6.246310903447458,-6.901802637846433,0.655491734398975,-8.340068027973462,-8.524242050158616,0.18417402218515377,-8.078496294238466,-8.197632453241233,0.11913615900276753,-7.648022021729581,-7.744573412019946,0.09655139029036519,-6.8518430042296465,-6.925053711999443,0.0732107077697961
6750,6.75,-6.256593548269322,-6.909805578653103,0.6532120303837807,-8.34087949112996,-8.525031312602483,0.18415182147252196,-8.08201694423601,-8.201161222036141,0.1191442778001317,-7.6527291519470495,-7.749277119759238,0.09654796781218877,-6.856361322665098,-6.929580626860137,0.07321930419503886
6750,7.0,-6.266743700208217,-6.918283316533138,0.6515396163249214,-8.342768687434909,-8.526966788800667,0.18419810136575876,-8.085808246422022,-8.204975331798519,0.11916708537649612,-7.657814977434352,-7.754361745162694,0.09654676772834137,-6.861168330664324,-6.9343961264192195,0.07322779575489591
6750,7.25,-6.276194856605958,-6.926548271376355,0.6503534147703967,-8.346197903496044,-8.530536032820056,0.1843381293240114,-8.089870136915849,-8.209081030477225,0.11921089356137671,-7.663110726265177,-7.759654859041799,0.09654413277662144,-6.866143708713889,-6.939382578972445,0.07323887025855669
6750,7.5,-6.284892212019351,-6.934518678053276,0.6496264660339257,-8.351251728862035,-8.535722573024902,0.18447084416286685,-8.09489267202444,-8.214175859131334,0.11928318710689467,-7.669122947911973,-7.76566575402714,0.09654280611516697,-6.871706306784258,-6.944956919320326,0.0732506125360679
